#Wavelength[um] Transit_Depth(Rp/Rstar)^2        
9.934019241453534432e-01 1.995456918656407161e-02
9.973755318419349480e-01 1.990580918466849925e-02
1.001365033969302543e+00 1.992524188373391222e-02
1.005370494105179757e+00 1.992721968000954469e-02
1.009391976081600362e+00 1.990965224682614623e-02
1.013429543985926884e+00 1.987204071871537941e-02
1.017483262161870350e+00 1.988411337281333763e-02
1.021553195210518128e+00 1.986025504898997207e-02
1.025639407991360219e+00 1.985860058350883209e-02
1.029741965623325539e+00 1.984985108817332450e-02
1.033860933485818867e+00 1.984173878619166845e-02
1.037996377219762012e+00 1.982489968928364057e-02
1.042148362728641198e+00 1.978134184411185076e-02
1.046316956179555557e+00 1.975222284247463156e-02
1.050502224004274066e+00 1.974691736696045433e-02
1.054704232900291139e+00 1.972607124133903683e-02
1.058923049831892227e+00 1.974782998408386100e-02
1.063158742031219628e+00 1.969924442037544396e-02
1.067411376999344741e+00 1.972201746219572061e-02
1.071681022507342096e+00 1.970226176924644995e-02
1.075967746597371377e+00 1.969554056073163917e-02
1.080271617583760779e+00 1.972180212915065206e-02
1.084592704054095913e+00 1.969878319000128650e-02
1.088931074870312044e+00 1.974619117685976269e-02
1.093286799169793433e+00 1.973168498831060283e-02
1.097659946366472461e+00 1.978706848597098708e-02
1.102050586151938294e+00 1.977227046597192228e-02
1.106458788496546219e+00 1.981136446116380997e-02
1.110884623650532532e+00 1.980905140259313010e-02
1.115328162145134749e+00 1.979147438655372640e-02
1.119789474793714934e+00 1.979763479289815484e-02
1.124268632692889902e+00 1.978521551119495625e-02
1.128765707223661430e+00 1.978209118598816749e-02
1.133280770052556230e+00 1.977823408789888132e-02
1.137813893132766374e+00 1.979755061031095512e-02
1.142365148705297484e+00 1.980086993916391550e-02
1.146934609300118479e+00 1.976489308723201888e-02
1.151522347737319096e+00 1.975459010195576570e-02
1.156128437128268516e+00 1.975770578505837288e-02
1.160752950876781542e+00 1.977897591475490102e-02
1.165395962680288999e+00 1.976400698467726744e-02
1.170057546531009907e+00 1.976865701469472658e-02
1.174737776717134086e+00 1.974727590137233257e-02
1.179436727824002773e+00 1.978430996237366332e-02
1.184154474735298557e+00 1.977103877807914398e-02
1.188891092634239977e+00 1.977881540900571639e-02
1.193646657004777012e+00 1.974541175711155144e-02
1.198421243632796118e+00 1.980486151179227522e-02
1.203214928607327261e+00 1.975786356348663980e-02
1.208027788321756724e+00 1.974054138112633916e-02
1.212859899475043468e+00 1.972098186339374740e-02
1.217711339072943710e+00 1.970759630323063588e-02
1.222582184429235275e+00 1.970483940311532761e-02
1.227472513166952384e+00 1.969760163887857712e-02
1.232382403219620226e+00 1.969091293843608717e-02
1.237311932832498407e+00 1.968233685711063413e-02
1.242261180563828615e+00 1.972965010685522394e-02
1.247230225286083849e+00 1.970352313247839340e-02
1.252219146187228072e+00 1.969052319529299502e-02
1.257228022771976983e+00 1.970937302677959121e-02
1.262256934863064783e+00 1.970743860800150404e-02
1.267305962602517155e+00 1.967480385932332543e-02
1.272375186452927354e+00 1.968427249600021231e-02
1.277464687198738957e+00 1.966240535677538093e-02
1.282574545947533950e+00 1.968762397631979022e-02
1.287704844131324133e+00 1.967559364602359043e-02
1.292855663507849417e+00 1.965939830587962872e-02
1.298027086161880783e+00 1.964938986868048493e-02
1.303219194506528344e+00 1.964027787441562783e-02
1.308432071284554521e+00 1.966652105486950408e-02
1.313665799569692760e+00 1.965071680710387542e-02
1.318920462767971591e+00 1.965549636833754943e-02
1.324196144619043336e+00 1.967435483576741861e-02
1.329492929197519491e+00 1.972848435025098893e-02
1.334810900914309650e+00 1.982689562086019722e-02
1.340150144517967101e+00 1.984531251485726483e-02
1.345510745096038852e+00 1.984557852217016388e-02
1.350892788076423212e+00 1.984970645473353723e-02
1.356296359228728932e+00 1.986255327980251603e-02
1.361721544665643879e+00 1.987717423193740424e-02
1.367168430844306393e+00 1.987177069819297953e-02
1.372637104567683730e+00 1.987719295584421814e-02
1.378127652985954299e+00 1.986889312627128021e-02
1.383640163597898098e+00 1.986572291764388681e-02
1.389174724252289828e+00 1.988446977415129352e-02
1.394731423149298877e+00 1.988624898436055707e-02
1.400310348841896202e+00 1.989294559565511766e-02
1.405911590237263642e+00 1.988866893937370900e-02
1.411535236598212784e+00 1.990512579713637348e-02
1.417181377544605603e+00 1.991330203858904593e-02
1.422850103054784210e+00 1.991559784852750190e-02
1.428541503467003038e+00 1.992703351321620242e-02
1.434255669480871243e+00 1.991181570690408326e-02
1.439992692158794885e+00 1.991227545193399728e-02
1.445752662927429988e+00 1.990719092608927640e-02
1.451535673579139596e+00 1.990982351301907524e-02
1.457341816273456159e+00 1.990319338959176121e-02
1.463171183538549913e+00 1.991076978791241070e-02
1.469023868272704147e+00 1.991384699309524040e-02
1.474899963745795128e+00 1.991261330355752548e-02
1.480799563600778246e+00 1.990781534621409096e-02
1.486722761855181485e+00 1.992831746022611858e-02
1.492669652902602007e+00 1.990106394016255206e-02
1.498640331514212276e+00 1.989788290793974984e-02
1.504634892840269300e+00 1.993926948949668182e-02
1.510653432411630304e+00 1.989501571529817339e-02
1.516696046141276843e+00 1.988215320432828309e-02
1.522762830325842032e+00 1.988058578976658816e-02
1.528853881647145307e+00 1.988017336764260484e-02
1.534969297173733649e+00 1.988121468122334978e-02
1.541109174362428780e+00 1.987801060119499461e-02
1.547273611059878373e+00 1.986822285994835346e-02
1.553462705504118135e+00 1.986712320843436394e-02
1.559676556326134556e+00 1.988465849739764688e-02
1.565915262551438980e+00 1.985801351338653195e-02
1.572178923601644795e+00 1.986255757400176569e-02
1.578467639296051495e+00 1.987615138145426563e-02
1.584781509853235626e+00 1.984608678227545164e-02
1.591120635892648405e+00 1.984260083253368973e-02
1.597485118436219098e+00 1.984472757561034015e-02
1.603875058909963958e+00 1.982875666141674029e-02
1.610290559145603595e+00 1.981217213721050280e-02
1.616731721382186127e+00 1.982417406921609462e-02
1.623198648267714761e+00 1.981373780152021966e-02
1.629691442860785600e+00 1.978527382431996898e-02
1.636210208632228769e+00 1.976522894955231799e-02
1.642755049466757766e+00 1.979636449138049564e-02
1.649326069664624805e+00 1.975096145255291619e-02
1.655923373943283039e+00 1.973074339633370394e-02
1.662547067439056336e+00 1.973943075563487290e-02
1.669197255708812611e+00 1.971666259277728497e-02
1.675874044731648027e+00 1.969764593025736046e-02
1.682577540910574321e+00 1.970120636850358764e-02
1.689307851074216771e+00 1.970859979168730625e-02
1.696065082478513508e+00 1.970851882749071263e-02
1.702849342808427480e+00 1.971528019839252285e-02
1.709660740179661298e+00 1.975605291257982385e-02
1.716499383140379864e+00 1.977194153606885371e-02
1.723365380672941427e+00 1.976777615895124879e-02
1.730258842195633306e+00 1.977396622256333975e-02
1.737179877564415831e+00 1.979671803518355533e-02
1.744128597074673603e+00 1.978874192466719556e-02
1.751105111462972097e+00 1.980611701811099343e-02
1.758109531908824241e+00 1.983068606872439438e-02
1.765141970036459451e+00 1.983180642728901016e-02
1.772202537916605314e+00 1.984723220156063214e-02
1.779291348068271716e+00 1.986653768607589063e-02
1.786408513460544745e+00 1.986744894525500210e-02
1.793554147514387020e+00 1.987329166469589681e-02
1.800728364104444257e+00 1.988473273766457050e-02
1.807931277560862249e+00 1.989580470579882521e-02
1.815163002671105641e+00 1.988721615511867408e-02
1.822423654681789795e+00 1.989657842322303805e-02
1.829713349300517100e+00 1.989589735288014097e-02
1.837032202697718830e+00 1.990060104163519916e-02
1.844380331508509885e+00 1.991852358663330838e-02
1.851757852834543527e+00 1.992128008815615553e-02
1.859164884245881888e+00 1.994379733235626326e-02
1.866601543782865358e+00 1.992497905390664889e-02
1.874067949957996859e+00 1.992774932347139011e-02
1.881564221757828781e+00 1.992182159056125543e-02
1.889090478644860127e+00 1.992468399521253944e-02
1.896646840559439662e+00 1.992043860642405545e-02
1.904233427921677269e+00 1.991135770064831473e-02
1.911850361633363971e+00 1.991587637637466657e-02
1.919497763079897279e+00 1.991618686472212268e-02
1.927175754132217200e+00 1.993477525368599068e-02
1.934884457148745796e+00 1.990924483494981023e-02
1.942623994977340729e+00 1.993333771664310139e-02
1.950394490957250149e+00 1.992015297199612595e-02
1.958196068921079336e+00 1.989657468893958614e-02
1.966028853196763793e+00 1.989532729139927361e-02
1.973892968609550991e+00 1.992599854929880815e-02
1.981788540483989447e+00 1.991701066390201905e-02
1.989715694645925126e+00 1.993316209317020499e-02
1.997674557424508723e+00 1.991428280895418679e-02
2.005665255654207169e+00 1.991691080821792956e-02
2.013687916676823786e+00 1.991498200495741069e-02
2.021742668343530891e+00 1.991406487436197040e-02
2.029829639016905052e+00 1.991765906067692604e-02
2.037948957572972564e+00 1.992260804581163711e-02
2.046100753403264694e+00 1.991872696377978286e-02
2.054285156416877811e+00 1.991660578912954685e-02
2.062502297042545507e+00 1.992364701050799644e-02
2.070752306230715600e+00 1.991596559676863526e-02
2.079035315455638244e+00 1.991616708331162000e-02
2.087351456717461140e+00 1.991773980659156118e-02
2.095700862544330967e+00 1.991324140177585036e-02
2.104083665994508134e+00 1.990373744676934495e-02
2.112500000658485977e+00 1.990055441891802612e-02
2.120950000661120161e+00 1.989694383348703313e-02
2.129433800663764753e+00 1.989832820423078491e-02
2.137951535866419839e+00 1.989068870747624090e-02
2.146503342009885351e+00 1.987632832887580026e-02
2.155089355377924676e+00 1.987319422858069631e-02
2.163709712799436691e+00 1.985974133016850385e-02
2.172364551650634468e+00 1.985431456337454978e-02
2.181054009857236853e+00 1.985730447701439944e-02
2.189778225896665376e+00 1.984602782405602006e-02
2.198537338800252705e+00 1.983101785523116306e-02
2.207331488155453325e+00 1.982019916204099536e-02
2.216160814108075083e+00 1.980600631569381237e-02
2.225025457364507631e+00 1.980731756439341185e-02
2.233925559193965515e+00 1.979136528829443867e-02
2.242861261430741493e+00 1.977449926388106724e-02
2.251832706476463830e+00 1.976627331620029598e-02
2.260840037302370042e+00 1.977318882014903606e-02
2.269883397451579299e+00 1.974958636638893608e-02
2.278962931041386142e+00 1.974953581958887108e-02
2.288078782765551100e+00 1.973533339966325809e-02
2.297231097896613505e+00 2.017764392541710611e-02
2.306420022288200311e+00 1.988417915708346959e-02
2.315645702377353121e+00 1.987229203787330839e-02
2.324908285186861878e+00 2.023528137119225134e-02
2.334207918327609654e+00 1.996757546551664736e-02
2.343544750000919663e+00 1.995335316685756255e-02
2.352918929000923143e+00 2.025825040538756922e-02
2.362330604716927240e+00 2.012757677033685799e-02
2.371779927135795329e+00 1.999967430035923949e-02
2.381267046844337987e+00 2.023398958817692814e-02
2.390792115031715070e+00 2.020989784430850603e-02
2.400355283491842240e+00 2.008002906967616685e-02
2.409956704625809465e+00 2.015950283750632052e-02
2.419596531444312859e+00 2.026868632026124217e-02
2.429274917570089620e+00 2.015552107963881553e-02
2.438992017240370291e+00 2.009930186626014692e-02
2.448747985309331465e+00 2.032798806952294118e-02
2.458542977250568917e+00 2.020672560170098941e-02
2.468377149159570738e+00 2.012618954728278772e-02
2.478250657756209563e+00 2.025513117956721440e-02
2.488163660387234355e+00 2.024694445675742291e-02
2.498116315028783063e+00 2.015203840488427600e-02
2.508108780288898387e+00 2.018910110549124171e-02
2.518141215410053757e+00 2.022911930669510361e-02
2.528213780271693967e+00 2.020532052716381838e-02
2.538326635392781139e+00 2.013869034469213323e-02
2.548479941934351789e+00 2.020354203784759800e-02
2.558673861702089436e+00 2.016645627810507990e-02
2.568908557148898097e+00 2.014359948715839857e-02
2.579184191377493551e+00 2.014842722177488665e-02
2.589500928143003478e+00 2.015906790812042187e-02
2.599858931855575594e+00 2.011532596049587368e-02
2.610258367582998229e+00 2.008781955121808141e-02
2.620699401053329769e+00 2.013222796730818054e-02
2.631182198657543214e+00 2.008392868173217508e-02
2.641706927452173392e+00 2.008418561100547631e-02
2.652273755161981938e+00 2.006187448517961908e-02
2.662882850182629824e+00 2.006938804777537444e-02
2.673534381583360542e+00 2.005393828982807158e-02
2.684228519109693956e+00 2.003926044219909997e-02
2.694965433186132575e+00 2.004795511558525589e-02
2.705745294918877164e+00 2.003316502853575570e-02
2.716568276098552559e+00 2.003217769581726662e-02
2.727434549202946812e+00 2.004243205064107358e-02
2.738344287399758326e+00 2.004224924680787431e-02
2.749297664549357201e+00 2.003951363142613892e-02
2.760294855207554576e+00 2.003225385913520035e-02
2.771336034628385292e+00 2.003906254411238347e-02
2.782421378766898545e+00 2.003838257730602979e-02
2.793551064281966312e+00 2.003334898115329693e-02
2.804725268539093985e+00 2.003640754203488139e-02
2.815944169613250558e+00 2.004882596513547083e-02
2.827207946291703244e+00 2.003139399223336295e-02
2.838516778076869862e+00 2.003982653310616355e-02
2.849870845189177437e+00 2.004147765689850980e-02
2.861270328569933685e+00 2.002960704050147853e-02
2.872715409884213589e+00 2.003516112462092394e-02
2.884206271523750420e+00 2.003438792700438023e-02
2.895743096609845413e+00 2.002785337646684552e-02
2.907326068996284985e+00 2.004692343861582543e-02
2.918955373272270393e+00 2.003519396935578289e-02
2.930631194765359826e+00 2.003760283902647488e-02
2.942353719544420709e+00 2.004450517398559395e-02
2.954123134422598440e+00 2.003454940334190720e-02
2.965939626960289122e+00 2.004044795957784370e-02
2.977803385468130504e+00 2.002924745961486702e-02
2.989714599010003138e+00 2.004116837223271497e-02
3.001673457406043077e+00 2.003500588322411347e-02
3.013680151235667015e+00 2.003337664814757585e-02
3.025734871840609408e+00 2.004479864126039804e-02
3.037837811327972037e+00 2.002649295581117317e-02
3.049989162573283785e+00 2.003901325401655220e-02
3.062189119223576395e+00 2.002535549615135427e-02
3.074437875700470890e+00 2.003373476258163768e-02
3.086735627203272880e+00 2.003168958191450799e-02
3.099082569712085622e+00 2.002637322430862385e-02
3.111478899990933744e+00 2.003566137623545920e-02
3.123924815590897186e+00 2.002473347394729403e-02
3.136420514853261121e+00 2.002665916936604076e-02
3.148966196912674320e+00 2.002649783277501289e-02
3.161562061700325277e+00 2.001953405733930200e-02
3.174208309947126327e+00 2.002440969062707632e-02
3.186905143186915090e+00 2.001037600058282531e-02
3.199652763759662566e+00 2.002667674433599929e-02
3.212451374814701222e+00 2.000523478855062431e-02
3.225301180313960625e+00 2.001157341972129369e-02
3.238202385035215958e+00 2.000940593170084242e-02
3.251155194575356955e+00 2.000282700520197160e-02
3.264159815353658622e+00 2.000044856364574172e-02
3.277216454615073271e+00 2.000099556489881233e-02
3.290325320433533207e+00 1.999868935075207674e-02
3.303486621715267635e+00 1.999048473097206347e-02
3.316700568202128441e+00 1.999887872029731256e-02
3.329967370474937294e+00 1.998020105317910994e-02
3.343287239956836743e+00 1.998927031547520494e-02
3.356660388916663962e+00 1.998128406102178678e-02
3.370087030472330714e+00 1.997532660995113285e-02
3.383567378594220187e+00 1.997572586721511542e-02
3.397101648108596716e+00 1.997549061320883640e-02
3.410690054701031482e+00 1.996851697878739354e-02
3.424332814919834878e+00 1.996121649030949824e-02
3.438030146179514634e+00 1.996349851331712111e-02
3.451782266764232610e+00 1.995067772263737355e-02
3.465589395831289998e+00 1.994782226591718804e-02
3.479451753414614767e+00 1.994646730875684892e-02
3.493369560428273068e+00 1.994980952473931687e-02
3.507343038669985980e+00 1.993219880294705079e-02
3.521372410824665788e+00 1.994245292470649827e-02
3.535457900467964709e+00 1.993168449585825536e-02
3.549599732069836477e+00 1.992931957425874215e-02
3.563798130998116154e+00 1.992311262298721020e-02
3.578053323522108364e+00 1.991865415426062602e-02
3.592365536816196858e+00 1.991483856095709742e-02
3.606734998963461614e+00 1.991045664393559581e-02
3.621161938959315041e+00 1.991090302912827334e-02
3.635646586715152839e+00 1.990587490841431648e-02
3.650189173062013293e+00 1.990059219669772922e-02
3.664789929754260545e+00 1.989320647791462809e-02
3.679449089473277645e+00 1.989433251022160870e-02
3.694166885831170699e+00 1.988911780909555921e-02
3.708943553374495661e+00 1.987770895283723360e-02
3.723779327587993571e+00 1.986936550514451644e-02
3.738674444898345328e+00 1.987113648924278275e-02
3.753629142677938901e+00 1.985702667458046772e-02
3.768643659248651190e+00 1.985660311234006825e-02
3.783718233885645432e+00 1.984034294754416158e-02
3.798853106821188153e+00 1.984222164728953464e-02
3.814048519248473657e+00 1.982417187741951359e-02
3.829304713325467180e+00 1.984392406724466359e-02
3.844621932178768908e+00 1.982612578340168033e-02
3.860000419907484215e+00 1.981869760710433526e-02
3.875440421587113882e+00 1.981886907391378766e-02
3.890942183273462529e+00 1.981706998557566241e-02
3.906505952006555926e+00 1.981684261663838043e-02
3.922131975814582727e+00 1.981083057097726696e-02
3.937820503717840648e+00 1.981087790153090999e-02
3.953571785732711508e+00 1.982908697112912774e-02
3.969386072875642490e+00 1.981997339284878243e-02
3.985263617167145167e+00 1.984118959882587296e-02
4.001204671635814059e+00 1.986670912211291676e-02
4.017209490322357190e+00 1.985739624792923902e-02
4.033278328283646630e+00 1.985819441892535883e-02
4.049411441596781458e+00 1.992204892762779525e-02
4.065609087363168506e+00 1.988579961221598191e-02
4.081871523712622185e+00 1.994473574427943832e-02
4.098199009807472315e+00 1.991712349048013406e-02
4.114591805846702144e+00 1.990128240652972585e-02
4.131050173070089038e+00 1.995147382732456037e-02
4.147574373762369149e+00 1.991256028856033117e-02
4.164164671257418959e+00 1.995091844401339007e-02
4.180821329942449260e+00 1.993941679211813298e-02
4.197544615262219558e+00 1.993263888614467405e-02
4.214334793723269357e+00 1.996848679513322025e-02
4.231192132898162761e+00 1.993649494707096237e-02
4.248116901429755288e+00 1.997683135777163221e-02
4.265109369035473996e+00 1.997167652125528964e-02
4.282169806511615384e+00 1.995178847970524583e-02
4.299298485737661935e+00 2.045992943705296496e-02
4.316495679680612874e+00 2.018578852914595934e-02
4.333761662399335357e+00 2.015479494862315590e-02
4.351096709048932532e+00 2.049542064130237609e-02
4.368501095885127583e+00 2.037314449596744001e-02
4.385975100268668214e+00 2.029817309088152721e-02
4.403519000669743555e+00 2.056109331563982234e-02
4.421133076672422391e+00 2.054872026321498749e-02
4.438817608979111817e+00 2.054805868385402301e-02
4.456572879415028332e+00 2.051932064595878707e-02
4.474399170932688463e+00 2.084441624446776997e-02
4.492296767616419828e+00 2.064418829010661663e-02
4.510265954686884626e+00 2.057734585451584733e-02
4.528307018505633330e+00 2.085213860013537118e-02
4.546420246579655711e+00 2.072295477922292059e-02
4.564605927565974497e+00 2.075989127138837612e-02
4.582864351276237258e+00 2.080483590686208611e-02
4.601195808681342925e+00 2.084420210060308060e-02
4.619600591916067422e+00 2.071571910361327470e-02
4.638078994283731937e+00 2.072551826038444150e-02
4.656631310260867629e+00 2.078454390317902717e-02
4.675257835501911430e+00 2.071934484154316219e-02
4.693958866843916944e+00 2.073317020637241437e-02
4.712734702311292878e+00 2.075028077075464356e-02
4.731585641120538810e+00 2.068279303506633318e-02
4.750511983685020923e+00 2.066223608187041025e-02
4.769514031619761063e+00 2.067789466644272961e-02
4.788592087746240011e+00 2.069465713521965664e-02
4.807746456097224730e+00 2.065448798332007035e-02
4.826977441921613377e+00 2.062451820828429747e-02
4.846285351689299858e+00 2.056840062416439782e-02
4.865670493096057925e+00 2.059939385070793522e-02
4.885133175068442135e+00 2.062443082409394501e-02
4.904673707768715474e+00 2.058326707334782665e-02
4.924292402599791174e+00 2.058939102855083039e-02
4.943989572210189642e+00 2.062713707391883658e-02
4.963765530499030021e+00 2.061444566034785833e-02
4.983620592621027079e+00 2.061377669185121553e-02
5.003555074991511198e+00 2.062333320155717437e-02
5.023569295291476777e+00 2.060576447013637985e-02
5.043663572472643075e+00 2.047957234801710269e-02
5.063838226762532813e+00 2.056608470505881525e-02
5.084093579669583640e+00 2.059458548664590966e-02
5.104429953988261381e+00 2.055041525188876228e-02
5.124847673804215020e+00 2.057427163794052841e-02
5.145347064499431688e+00 2.049694306826970944e-02
5.165928452757428957e+00 2.052487536735725024e-02
5.186592166568458673e+00 2.048426306852798792e-02
5.207338535234733001e+00 2.057544484701576137e-02
5.228167889375671784e+00 2.044089554468698361e-02
5.249080560933174766e+00 2.050176938407609339e-02
5.270076883176907145e+00 2.042520938508328443e-02
5.291157190709615321e+00 2.052047645222872599e-02
5.312321819472453299e+00 2.041385963939317677e-02
5.333571106750343738e+00 2.047838043492036797e-02
5.354905391177344320e+00 2.043585083319435919e-02
5.376325012742054099e+00 2.044392118360116584e-02
5.397830312793021612e+00 2.038400208872472377e-02
5.419421634044193858e+00 2.045611942997935598e-02
5.441099320580370602e+00 2.037993705037313003e-02
5.462863717862692425e+00 2.046740625114226719e-02
5.484715172734142996e+00 2.038083067509577698e-02
5.506654033425078865e+00 2.042164271444427137e-02
5.528680649558780580e+00 2.031885917139006348e-02
5.550795372157015350e+00 2.040264209867780412e-02
5.572998553645643227e+00 2.036273738488312765e-02
5.595290547860225949e+00 2.033200440746800106e-02
5.617671710051667766e+00 2.030501501401569056e-02
5.640142396891874021e+00 2.030431689200164203e-02
5.662702966479441713e+00 2.026628904065425757e-02
5.685353778345359821e+00 2.033164118702805029e-02
5.708095193458740724e+00 2.025666320731396575e-02
5.730927574232576482e+00 2.026687351515894450e-02
5.753851284529505783e+00 2.024881070106496900e-02
5.776866689667624399e+00 2.021784434528658969e-02
5.799974156426294769e+00 2.023162469072936620e-02
5.823174053051999977e+00 2.022774316214214635e-02
5.846466749264207508e+00 2.021490246360880400e-02
5.869852616261264977e+00 2.018162044812124925e-02
5.893332026726310069e+00 2.018736009837484441e-02
5.916905354833215114e+00 2.015676502757380792e-02
5.940572976252548543e+00 2.016469581267171449e-02
5.964335268157558545e+00 2.013828158532456059e-02
5.988192609230189589e+00 2.015083806738914018e-02
6.012145379667110490e+00 2.014026710980098417e-02
6.036193961185778889e+00 2.012919661913211561e-02
6.060338737030522616e+00 2.012321140296067720e-02
6.084580091978644134e+00 2.009620847805653268e-02
6.108918412346558746e+00 2.010468255162922713e-02
6.133354085995945226e+00 2.007249034502105178e-02
6.157887502339929320e+00 2.006722008147188846e-02
6.182519052349287669e+00 2.007852830936517410e-02
6.207249128558685491e+00 2.006610107907240773e-02
6.232078125072920471e+00 2.006954820726064570e-02
6.257006437573212843e+00 2.006011361066187271e-02
6.282034463323505236e+00 2.004542338552352601e-02
6.307162601176800720e+00 2.004351841977470780e-02
6.332391251581507063e+00 2.003434950973792192e-02
6.357720816587833390e+00 2.003259613814260126e-02
6.383151699854184180e+00 2.003709657154102708e-02
6.408684306653601226e+00 2.003628805944639851e-02
6.434319043880215361e+00 2.003733931601053841e-02
6.460056320055736379e+00 2.005757811987296524e-02
6.485896545335958052e+00 2.008085024385504458e-02
6.511840131517302233e+00 2.006270632916811944e-02
6.537887492043371829e+00 2.007345874923204682e-02
6.564039042011545533e+00 2.008540545584507411e-02
6.590295198179591196e+00 2.008886870664269159e-02
6.616656378972309405e+00 2.007576321832793900e-02
6.643123004488199257e+00 2.010163905146360869e-02
6.669695496506150789e+00 2.009770475324981071e-02
6.696374278492176479e+00 2.009421463279278258e-02
6.723159775606144528e+00 2.007729227881734427e-02
6.750052414708568094e+00 2.008948089642145773e-02
6.777052624367403411e+00 2.009872985959804126e-02
6.804160834864871887e+00 2.008480680341568833e-02
6.831377478204331055e+00 2.009310246042012027e-02
6.858702988117148180e+00 2.008060813222095620e-02
6.886137800069615622e+00 2.008641537629879403e-02
6.913682351269895499e+00 2.008912411927097838e-02
6.941337080674975013e+00 2.008444488578026502e-02
6.969102428997675069e+00 2.008209586332069044e-02
6.996978838713665994e+00 2.007963543338948248e-02
7.024966754068519670e+00 2.007391254631929814e-02
7.053066621084793653e+00 2.008056903908160898e-02
7.081278887569133929e+00 2.008007863934244824e-02
7.109604003119409654e+00 2.009006259613339493e-02
7.138042419131887861e+00 2.007606585136699831e-02
7.166594588808414379e+00 2.007560859081946453e-02
7.195260967163648047e+00 2.007892024694367047e-02
7.224042011032302923e+00 2.007618310132248951e-02
7.252938179076432235e+00 2.007584307035895771e-02
7.281949931792737196e+00 2.007072467790524742e-02
7.311077731519908696e+00 2.007710965952975990e-02
7.340322042445988515e+00 2.007562952592953018e-02
7.369683330615771411e+00 2.007680374199346390e-02
7.399162063938235612e+00 2.006189169794184851e-02
7.428758712193988423e+00 2.007968624127361157e-02
7.458473747042765112e+00 2.006238585325881979e-02
7.488307642030935796e+00 2.006891098494401407e-02
7.518260872599060285e+00 2.007695228631391562e-02
7.548333916089456253e+00 2.008887244916737758e-02
7.578527251753813587e+00 2.012361643897241786e-02
7.608841360760829176e+00 2.012021162210198000e-02
7.639276726203872769e+00 2.017241456103554750e-02
7.669833833108687493e+00 2.013907644373793063e-02
7.700513168441122325e+00 2.016622300770676626e-02
7.731315221114887670e+00 2.018574301780380609e-02
7.762240481999347352e+00 2.015995571615749812e-02
7.793289443927344351e+00 2.020860328467558725e-02
7.824462601703054077e+00 2.018037378167342535e-02
7.855760452109866065e+00 2.020561665879807428e-02
7.887183493918306532e+00 2.021950372360542536e-02
7.918732227893980458e+00 2.020674179448470748e-02
7.950407156805555431e+00 2.020645089857651955e-02
7.982208785432777454e+00 2.022980202900077906e-02
8.014137620574508958e+00 2.019947269839355436e-02
8.046194171056805899e+00 2.022597905214089734e-02
8.078378947741034821e+00 2.021590355742930792e-02
8.110692463531997021e+00 2.022557313884798882e-02
8.143135233386125549e+00 2.020639331017555496e-02
8.175707774319670662e+00 2.020854399094098794e-02
8.208410605416949224e+00 2.021568085814501314e-02
8.241244247838615422e+00 2.020411780478394842e-02
8.274209224829968790e+00 2.021763983211231214e-02
8.307306061729288871e+00 2.019929087956284439e-02
8.340535285976207192e+00 2.021628608297839844e-02
8.373897427120111203e+00 2.021847561273130631e-02
8.407393016828594412e+00 2.020087067053095639e-02
8.441022588895906509e+00 2.020836097870852902e-02
8.474786679251490540e+00 2.020446724400865382e-02
8.508685825968495209e+00 2.020917437200152669e-02
8.542720569272368891e+00 2.020103129640154344e-02
8.576891451549458978e+00 2.020990154277687439e-02
8.611199017355655627e+00 2.019590067568035469e-02
8.645643813425078150e+00 2.020373022957866124e-02
8.680226388678779159e+00 2.020106243818793959e-02
8.714947294233493125e+00 2.019844035918976280e-02
8.749807083410427566e+00 2.020954618091441377e-02
8.784806311744070229e+00 2.018797850891551615e-02
8.819945536991047774e+00 2.019860702016632037e-02
8.855225319139009343e+00 2.019334794380995765e-02
8.890646220415566958e+00 2.017983699462081240e-02
8.926208805297228821e+00 2.018411244964715343e-02
8.961913640518417878e+00 2.018558125063335540e-02
8.997761295080492161e+00 2.017888525915489950e-02
9.033752340260813085e+00 2.017166049725016563e-02
9.069887349621856387e+00 2.016794923989025795e-02
9.106166899020346150e+00 2.017538495021588968e-02
9.142591566616424359e+00 2.016682204309381415e-02
9.179161932882891506e+00 2.015854347278674130e-02
9.215878580614422333e+00 2.017696144529079402e-02
9.252742094936881045e+00 2.016919495458337555e-02
9.289753063316627646e+00 2.014949832970582347e-02
9.326912075569895322e+00 2.017443143149369109e-02
9.364219723872173162e+00 2.015631189908659651e-02
9.401676602767663482e+00 2.015845357931964413e-02
9.439283309178733816e+00 2.015857845955900188e-02
9.477040442415447075e+00 2.015808098771021753e-02
9.514948604185111236e+00 2.014713286370776665e-02
9.553008398601852136e+00 2.014956826635587797e-02
9.591220432196260859e+00 2.015329121723214920e-02
9.629585313925044687e+00 2.016474104648732779e-02
9.668103655180747324e+00 2.014495396770360838e-02
9.706776069801470896e+00 2.014243816287172514e-02
9.745603174080676112e+00 2.014631941079225372e-02
9.784585586776998412e+00 2.013990621541193043e-02
9.823723929124106746e+00 2.014550484631903726e-02
9.863018824840601440e+00 2.013564794183229575e-02
9.902470900139965337e+00 2.016560609703954565e-02
9.942080783740523842e+00 2.014525644066396046e-02
9.981849106875488431e+00 2.014720420996086309e-02
1.002177650330298952e+01 2.013567051411185860e-02
1.006186360931619994e+01 2.013940744379641434e-02
1.010211106375346723e+01 2.014036984276839151e-02
