Time,ymodel
2455950.4422620228,1.001771370701125
2455950.475745819,1.0013554469622474
2455950.4771231343,1.0013383384448071
2455950.478500449,1.0013212299331513
2455950.479877764,1.0013041214214953
2455950.4812550787,1.0012870129098392
2455950.4826323935,1.0012699043981834
2455950.4840097083,1.0012527958865274
2455950.485387023,1.0012356873748713
2455950.486764338,1.0012185788632153
2455950.4881416527,1.0012014703515595
2455950.4895189675,1.0011843618399034
2455950.4908962823,1.0011672533282474
2455950.492273597,1.0011501448165914
2455950.493650912,1.0011330363049356
2455950.4950282266,1.0011159277932795
2455950.4964055414,1.0010988192816235
2455950.497782856,1.0010817107699674
2455950.499160171,1.0010646022583116
2455950.500537486,1.0010474937466556
2455950.5019148006,1.0010303852349995
2455950.5032921154,1.0010132767233435
2455950.50466943,1.0009961682116877
2455950.506046745,1.0009790597000316
2455950.50742406,1.0009619511883756
2455950.508801375,1.0009448426709353
2455950.542273597,1.00052906270607
2455950.5436509117,1.0005119541944139
2455950.5450282265,1.0004948456827578
2455950.5464055417,1.0004777371653175
2455950.5477828565,1.0004606286536617
2455950.5491601713,1.0004435201420057
2455950.550537486,1.0004264116303496
2455950.551914801,1.0004093031186936
2455950.5532921157,1.0003921946070378
2455950.5546694305,1.0003750860953817
2455950.5560467453,1.000357977583726
2455950.55742406,1.0003408690720699
2455950.558801375,1.0003237605604138
2455950.5601786897,1.0003066520487578
2455950.5615560045,1.000289543537102
2455950.5629333192,1.000272435025446
2455950.564310634,1.00025532651379
2455950.565687949,1.0002382180021339
2455950.5670652636,1.000221109490478
2455950.5684425784,1.000204000978822
2455950.569819893,1.000186892467166
2455950.571197208,1.00016978395551
2455950.572574523,1.0001526754438541
2455950.5739518376,1.000135566932198
2455950.5753291524,1.000118458420542
2455950.6088129487,0.9997025346816645
2455950.6101902635,0.9996854261700086
2455950.6115675787,0.9996683176525683
2455950.6129448935,0.9996512091409122
2455950.6143222083,0.9996341006292563
2455950.615699523,0.9996169921176002
2455950.617076838,0.9995998836059443
2455950.6184541527,0.9995827750942883
2455950.6198314675,0.9995656665826324
2455950.6212087823,0.9995485580709763
2455950.622586097,0.9995314495593204
2455950.623963412,0.9995143410476643
2455950.6253407267,0.9994972325360084
2455950.6267180415,0.9994801240243524
2455950.6280953563,0.9994630155126965
2455950.629472671,0.9994459070010404
2455950.630849986,0.9994287984893845
2455950.6322273007,0.9994116899777284
2455950.6336046155,0.9993945814660725
2455950.6349819303,0.9993774729544165
2455950.636359245,0.9993603644427606
2455950.63773656,0.9993432559311045
2455950.6391138746,0.9993261474194486
2455950.6404911894,0.9993090389077925
2455950.641868504,0.9992919303961366
