Time,ymodel
2455950.475745819,1.0024598313675919
2455950.4771231343,1.0024864193852814
2455950.478500449,1.0025130073939819
2455950.479877764,1.0025395954026821
2455950.4812550787,1.0025661834113826
2455950.4826323935,1.0025927714200829
2455950.4840097083,1.0026193594287833
2455950.485387023,1.0026459474374836
2455950.486764338,1.002672535446184
2455950.4881416527,1.0026991234548843
2455950.4895189675,1.0027257114635848
2455950.4908962823,1.002752299472285
2455950.492273597,1.0027788874809853
2455950.493650912,1.0028054754896858
2455950.4950282266,1.002832063498386
2455950.4964055414,1.0028586515070865
2455950.497782856,1.0028852395157868
2455950.499160171,1.0029118275244873
2455950.500537486,1.0029384155331875
2455950.5019148006,1.002965003541888
2455950.5032921154,1.0029915915505883
2455950.50466943,1.0030181795592887
2455950.506046745,1.003044767567989
2455950.50742406,1.0030713555766895
2455950.508801375,1.003097943594379
2455950.542273597,1.0037440992358264
2455950.5436509117,1.0037706872445267
2455950.5450282265,1.003778465754113
2455950.5464055417,1.003101697240539
2455950.5477828565,1.001900683521319
2455950.5491601713,1.0003599085403965
2455950.550537486,0.9985762440349827
2455950.551914801,0.99662248657613
2455950.5532921157,0.9945625546786222
2455950.5546694305,0.9924581007421542
2455950.5560467453,0.990373948836923
2455950.55742406,0.9883838244371745
2455950.558801375,0.9865821489940738
2455950.5601786897,0.9851170684633309
2455950.5615560045,0.984394998310041
2455950.5629333192,0.984077636461221
2455950.564310634,0.983829170895367
2455950.565687949,0.9836242866243116
2455950.5670652636,0.9834508787566068
2455950.5684425784,0.983301886202363
2455950.569819893,0.9831724635452153
2455950.571197208,0.9830593783191917
2455950.572574523,0.9829601909658313
2455950.5739518376,0.9828729830935103
2455950.5753291524,0.9827963691535914
2455950.6088129487,0.9828167868634077
2455950.6101902635,0.9828783615065139
2455950.6115675787,0.9829450469159692
2455950.6129448935,0.9830170435802714
2455950.6143222083,0.9830946903437744
2455950.615699523,0.9831782691232114
2455950.617076838,0.9832680610420318
2455950.6184541527,0.9833646518905785
2455950.6198314675,0.983468400882485
2455950.6212087823,0.9835801118957596
2455950.622586097,0.9837003677454391
2455950.623963412,0.9838302627398446
2455950.6253407267,0.9839709387976239
2455950.6267180415,0.9841238239524599
2455950.6280953563,0.9842908658268321
2455950.629472671,0.9844745634770824
2455950.630849986,0.9846784021371773
2455950.6322273007,0.9849073364137123
2455950.6336046155,0.9851689140358092
2455950.6349819303,0.9854761066877226
2455950.636359245,0.9858573556810405
2455950.63773656,0.986733111807512
2455950.6391138746,0.9883031287903254
2455950.6404911894,0.9901877668519804
2455950.641868504,0.9922487071966515
