Time,ymodel
2455950.475745819,1.0027439338552286
2455950.4771231343,1.00277006964789
2455950.478500449,1.002796205431715
2455950.479877764,1.00282234121554
2455950.4812550787,1.0028484769993649
2455950.4826323935,1.0028746127831898
2455950.4840097083,1.002900748567015
2455950.485387023,1.0029268843508399
2455950.486764338,1.0029530201346648
2455950.4881416527,1.0029791559184897
2455950.4895189675,1.0030052917023147
2455950.4908962823,1.0030314274861398
2455950.492273597,1.0030575632699648
2455950.493650912,1.0030836990537897
2455950.4950282266,1.0031098348376146
2455950.4964055414,1.0031359706214396
2455950.497782856,1.0031621064052647
2455950.499160171,1.0031882421890896
2455950.500537486,1.0032143779729146
2455950.5019148006,1.0032405137567395
2455950.5032921154,1.0032666495405647
2455950.50466943,1.0032927853243896
2455950.506046745,1.0033189211082145
2455950.50742406,1.0033450568920395
2455950.508801375,1.0033711926847009
2455950.542273597,1.0040063581215892
2455950.5436509117,1.0040324939054142
2455950.5450282265,1.0040507176521734
2455950.5464055417,1.0034101287727009
2455950.5477828565,1.0022317311399331
2455950.5491601713,1.0007103184514352
2455950.550537486,0.9989443383894704
2455950.551914801,0.997007690185724
2455950.5532921157,0.9949646259729232
2455950.5546694305,0.992877338172438
2455950.5560467453,0.9908112424155469
2455950.55742406,0.9888407631163266
2455950.558801375,0.9870617321937161
2455950.5601786897,0.9856267811277095
2455950.5615560045,0.9849485090506108
2455950.5629333192,0.9846383572917073
2455950.564310634,0.9843947484913799
2455950.565687949,0.9841935817870403
2455950.5670652636,0.9840232605611825
2455950.5684425784,0.9838767597450824
2455950.569819893,0.9837495283871845
2455950.571197208,0.9836383178032773
2455950.572574523,0.983540741440304
2455950.5739518376,0.9834550052132017
2455950.5753291524,0.9833796109050499
2455950.6088129487,0.9833992624208082
2455950.6101902635,0.9834598198495398
2455950.6115675787,0.9835254559686165
2455950.6129448935,0.9835963022320684
2455950.6143222083,0.9836726634202706
2455950.615699523,0.9837548958815064
2455950.617076838,0.9838432547151276
2455950.6184541527,0.983938239002414
2455950.6198314675,0.9840403571910811
2455950.6212087823,0.984150198940832
2455950.622586097,0.9842685362943959
2455950.623963412,0.9843963477996599
2455950.6253407267,0.9845346514334076
2455950.6267180415,0.984685002058517
2455950.6280953563,0.9848492619969504
2455950.629472671,0.985029908177884
2455950.630849986,0.9852302683142493
2455950.6322273007,0.9854552342084509
2455950.6336046155,0.9857120508132278
2455950.6349819303,0.9860133092244404
2455950.636359245,0.9863859849287379
2455950.63773656,0.9872139202553936
2455950.6391138746,0.988754248998698
2455950.6404911894,0.9906157149765523
2455950.641868504,0.9926562218933208
