,file name,Time (UTC),Time,Exp Time,orbit,Filter,15.000um Flux,25.500um Flux,36.500um Flux,47.500um Flux,58.500um Flux,69.000um Flux,79.500um Flux,90.500um Flux,101.500um Flux,112.500um Flux,15.000um Error,25.500um Error,36.500um Error,47.500um Error,58.500um Error,69.000um Error,79.500um Error,90.500um Error,101.500um Error,112.500um Error
0,ibh719gmq_flt.fits,2012-01-17T02:54:26.000,2455943.6211342593,100.651947,0.0,G141,0.9830835817862654,0.9813334979365356,0.9863553969111732,0.9864505785641637,0.9890466120578615,0.9897894154005517,0.9867998120171514,0.9859132080729757,0.9874729404019162,0.9856460153444025,0.0008134474673044544,0.0007797342260431019,0.0007489021253081008,0.0007549603103025021,0.0007442290043727144,0.0008139177407990391,0.000782332365070409,0.0008140430050910426,0.0008467391425128389,0.0008931352751135927
1,ibh719gnq_flt.fits,2012-01-17T02:56:25.000,2455943.622511574,100.651947,0.0,G141,0.9914394586761421,0.988662721802305,0.9911723717670055,0.9911657904321552,0.9922413312486901,0.9927357722031632,0.9929635585327877,0.9910390692475907,0.990384778127662,0.9905488099793514,0.0008176649582932563,0.000778358016098772,0.0007504578313528476,0.0007577533924331075,0.0007461363321697844,0.0008153181162456549,0.0007837999771883389,0.0008158103372458424,0.0008481750262260327,0.0008944284853752024
2,ibh719goq_flt.fits,2012-01-17T02:58:24.000,2455943.623888889,100.651947,0.0,G141,0.9934428315726163,0.9923609197659004,0.9950884770452555,0.9949155507389417,0.995468364254367,0.9962056139992103,0.9957711231910822,0.9937581923106453,0.9955178580107952,0.9926706019512569,0.000813930144888687,0.0007772906980462728,0.000752154504918835,0.0007597443402874554,0.0007465960144374841,0.0008154298705305368,0.0007847409513332086,0.0008175064440544074,0.0008497498585346118,0.0008953059284285013
3,ibh719gpq_flt.fits,2012-01-17T03:00:23.000,2455943.6252662037,100.651947,0.0,G141,0.9954628324326841,0.9930843080715334,0.9953795232424392,0.9946181371056856,0.9960180940892426,0.996173362848969,0.9965841811974667,0.995134820998868,0.9961224321246015,0.9947505779213122,0.000817899500838505,0.0007801376560880367,0.0007517849260187061,0.0007587065181539287,0.0007468713570275491,0.0008161827301811968,0.0007849564491556593,0.0008173690798042899,0.0008499226468775599,0.0008961501232594322
4,ibh719gqq_flt.fits,2012-01-17T03:02:22.000,2455943.6266435185,100.651947,0.0,G141,0.9954484443691356,0.9966639529213003,0.9957273373563897,0.9951441931548105,0.9960988955059955,0.9976682140465601,0.9975153558961884,0.9969597451637885,0.9979104078304222,0.9968503506307321,0.0008204645381447984,0.0007807473508287094,0.00075207817493666,0.000758804685036055,0.0007467785437768208,0.0008160646754032729,0.0007851108414404698,0.0008177327632184619,0.0008504599354760078,0.0008963663169655022
5,ibh719grq_flt.fits,2012-01-17T03:04:21.000,2455943.6280208332,100.651947,0.0,G141,0.9973179364739095,0.996980354598451,0.9976616614454662,0.997849669832956,0.9971574282006009,0.9975146876489561,0.9969100477796599,0.998261510690498,0.9963419363329229,0.9974766017383572,0.000820838922390455,0.0007807622126288454,0.0007531270639938168,0.0007599161959424166,0.0007473401095164443,0.0008164218921058766,0.0007853044885746341,0.0008177630655027161,0.0008503895817934094,0.0008965620813806131
6,ibh719gsq_flt.fits,2012-01-17T03:06:20.000,2455943.629398148,100.651947,0.0,G141,0.9952882098493486,0.9959123209785076,0.9980775996742145,0.9970256272522607,0.9982524774541627,0.9995676948290648,0.9982813887400702,0.9970804732730137,0.9972220921743524,0.9979694720019683,0.0008189187239258728,0.0007792946419676385,0.0007520091500053141,0.000759523427126533,0.0007476445362106099,0.000816943377017635,0.0007854032681193589,0.0008176926664122916,0.000850826871525968,0.0008973742495423734
7,ibh719gtq_flt.fits,2012-01-17T03:08:19.000,2455943.630775463,100.651947,0.0,G141,0.9981121188108427,0.9965050577450906,0.9971411936912348,0.9979496659745397,0.9987048263886101,0.9993807735874369,0.9986040921342271,0.9986394798828686,0.9981761432655947,0.9991573970881431,0.000818503175047188,0.0007839606872047805,0.000752724607540187,0.0007585164468717437,0.0007474034088521249,0.0008173003677178614,0.0007854920017903088,0.0008174040727364903,0.0008505399588331304,0.0008973030747358103
8,ibh719guq_flt.fits,2012-01-17T03:10:18.000,2455943.6321527776,100.651947,0.0,G141,0.9975988540370165,0.9981570120344208,0.9990639570680889,0.999000586537753,0.997352106567338,0.9989435030842955,0.9980595534889873,0.9974199562174221,0.9979843773834903,0.9985970824685007,0.0008207718564428861,0.0007814520705075655,0.000752765581787787,0.0007593224036559727,0.000747015642359742,0.0008165209140596025,0.0007856136560268357,0.00081834221828371,0.0008510275543737258,0.0008969139248985425
9,ibh719gvq_flt.fits,2012-01-17T03:12:17.000,2455943.6335300924,100.651947,0.0,G141,0.9987123307761095,0.9976592554312527,0.9986500875729369,0.9981581690437311,0.9984484829785454,0.9996913669015878,0.9987095777231213,0.9990985028068959,0.9969375104902239,0.9995458643135718,0.000819712238133098,0.0007801044803707435,0.0007526426261676023,0.0007597923375930979,0.0007476322828976635,0.0008168036483722266,0.0007855326439578439,0.0008180088659580845,0.0008506411118705897,0.0008972478369171646
