,file name,Time (UTC),Time,Exp Time,orbit,Filter,6.000um Flux,18.500um Flux,31.500um Flux,44.500um Flux,57.500um Flux,70.000um Flux,82.500um Flux,95.500um Flux,108.500um Flux,121.500um Flux,6.000um Error,18.500um Error,31.500um Error,44.500um Error,57.500um Error,70.000um Error,82.500um Error,95.500um Error,108.500um Error,121.500um Error
0,ibh720izq_flt.fits,2012-01-27T16:43:33.000,2455954.1969097224,100.651947,0.0,G141,0.9850767188167467,0.9899209683489745,0.99048579098018,0.9909496576117804,0.9915889254123592,0.9899749062199419,0.9898078415139716,0.9883935425679604,0.990285861134002,0.9902443297274087,0.0005423553703219876,0.00045513368632743063,0.000443794283291121,0.0004338853377321461,0.00042876018502185275,0.0004682661662731971,0.00045573032576034497,0.00045695186733434143,0.00048232781474788765,0.0005180168556828295
1,ibh720l0q_flt.fits,2012-01-27T16:45:32.000,2455954.198287037,100.651947,0.0,G141,0.9905552225276028,0.9929753523092133,0.9939948832535397,0.9960404921791484,0.9939796658952722,0.9945114320639049,0.9940336579820683,0.9938872676676553,0.9938885582079694,0.9959815313598122,0.0005412064076835319,0.0004550241690751209,0.00044419906644885596,0.00043447117328811207,0.00042915259726059035,0.00046871237857404216,0.00045634120019933717,0.00045742238352230785,0.0004825548597801123,0.0005191942011749274
2,ibh720jwq_flt.fits,2012-01-27T16:47:31.000,2455954.199664352,100.651947,0.0,G141,0.9918551671042083,0.9968182205007392,0.994434572779784,0.997742250094113,0.9955072839916059,0.9964182150546824,0.996294193187206,0.9957530502627805,0.996409605887709,0.9954692323536473,0.0005458620448648943,0.0004559567286304023,0.0004446027016894059,0.0004347497262070429,0.0004293195466115729,0.000468847898397639,0.0004564700208782986,0.0004576295507593739,0.0004825849352884239,0.0005179202155991906
3,ibh720igq_flt.fits,2012-01-27T16:49:30.000,2455954.201041667,100.651947,0.0,G141,0.9943371286727818,0.9953994958653851,0.9963063339655313,0.9974933718889677,0.9970813803233161,0.9966231190791918,0.9969152364534705,0.9952183765860154,0.9965598243434404,0.9968463835479803,0.0005429841800600204,0.0004566101485617465,0.00044463293348364453,0.00043424289769490885,0.00042917346704071364,0.00046881811733367297,0.0004562608535663673,0.00045729565333902495,0.0004823032957363785,0.0005185871109725645
4,ibh720ksq_flt.fits,2012-01-27T16:51:29.000,2455954.2024189816,100.651947,0.0,G141,0.995229506645396,0.9981201302426248,0.9981973561428902,0.997671127990801,0.9974623216223699,0.9970656031400268,0.9973050967302842,0.9965350370376932,0.9979706330862795,0.9967410665404703,0.0005418960682274909,0.00045462682958197627,0.00044400388705031276,0.00043449083573778534,0.0004291323471410175,0.00046849616656419754,0.000455977531095195,0.00045715737842427247,0.0004822165361646639,0.0005177746941465561
5,ibh720jbq_flt.fits,2012-01-27T16:53:28.000,2455954.2037962964,100.651947,0.0,G141,0.9959833691578723,0.9972773262120764,0.9981708425919522,0.9997237441693544,0.9987962373636946,0.9980675188140027,0.9977554295093574,0.9994180980318557,0.9978904921205503,0.9967813237519901,0.0005434605953583007,0.00045773634285983247,0.00044506936528977497,0.00043379166465641275,0.0004287588585171717,0.0004687801237720808,0.0004563368971196663,0.00045734615081458046,0.00048209164333009105,0.0005173760036264399
6,ibh720irq_flt.fits,2012-01-27T16:55:27.000,2455954.205173611,100.651947,0.0,G141,0.9982991722733404,0.9977509232015372,0.9977515115587453,0.9994429297370191,0.9980133025920332,0.999293501359328,0.9980887623039953,0.9989467382975843,0.9991728305401884,0.9979318682487082,0.0005433964512404294,0.0004552813893963981,0.00044396607128687117,0.00043422294089828534,0.00042899114050349825,0.0004685613884381952,0.00045603965220711323,0.00045713140900361667,0.0004822003205974484,0.0005174931464599387
7,ibh720kfq_flt.fits,2012-01-27T16:57:26.000,2455954.206550926,100.651947,0.0,G141,0.9995860807959216,0.9994764705148051,0.9978944001598272,0.9988262797961382,0.9981243790286246,0.9993843102126014,0.9980910188143257,0.997025922317184,0.9975528728237946,0.9982126898704955,0.0005429981084122865,0.00045502994248302,0.00044373824869157764,0.0004340036341592137,0.00042896199984496203,0.00046857752821488673,0.0004558824235545332,0.00045688399765097664,0.00048189133081674333,0.0005173648782708026
8,ibh720k7q_flt.fits,2012-01-27T16:59:25.000,2455954.2079282408,100.651947,0.0,G141,1.0003937404598549,0.9994866745349789,0.9983544095757247,0.9989377289876529,0.9983891935628039,0.9982053502217298,0.9979889937207387,0.9999991278557322,0.997805576496096,1.0002193558634243,0.0005440065085749195,0.0004551062625476909,0.0004436414190006493,0.0004339493393413384,0.00042883768224564404,0.0004684988556096004,0.0004562672159139902,0.0004574571025128736,0.000482333285409878,0.0005175934777911566
9,ibh720ijq_flt.fits,2012-01-27T17:01:24.000,2455954.2093055556,100.651947,0.0,G141,1.001128235417456,0.9981180659824506,0.9998138357687841,0.9990945995135773,1.0007104796944317,0.9994576183686669,0.997892350516756,0.9972963266740222,0.9979244350002601,0.9986275877670281,0.0005440326875816187,0.00045625866349164516,0.00044473151006890386,0.00043462684862354396,0.0004291652569121562,0.00046866668874821966,0.00045594470612442565,0.000457020548837036,0.0004821322241233911,0.0005173907259702962
