,file name,Time (UTC),Time,Exp Time,orbit,Filter,15.000um Flux,25.500um Flux,36.500um Flux,47.500um Flux,58.500um Flux,69.000um Flux,79.500um Flux,90.500um Flux,101.500um Flux,112.500um Flux,15.000um Error,25.500um Error,36.500um Error,47.500um Error,58.500um Error,69.000um Error,79.500um Error,90.500um Error,101.500um Error,112.500um Error
0,ibh720i6q_flt.fits,2012-01-27T16:43:33.000,2455954.1969097224,100.651947,0.0,G141,0.9901178051990662,0.9909945615666766,0.9910907262625147,0.9904969917383701,0.9914764796962666,0.9903037617885272,0.9891889277065419,0.9886809278038037,0.9894431685309745,0.989939128149098,0.0008038996488298168,0.000795079543410778,0.0007535160518625253,0.0007522037982128961,0.0007444664472881498,0.0008194505541660365,0.000786497016668023,0.0007898484628402482,0.0008145929403211141,0.0008523698605819557
1,ibh720i7q_flt.fits,2012-01-27T16:45:32.000,2455954.198287037,100.651947,0.0,G141,0.9930899033490005,0.9938995282462261,0.9955765853778185,0.9951262997115454,0.9939442544486116,0.9942781178308286,0.994458727747909,0.9934065708286722,0.9932636306776723,0.9945032311969038,0.0008034628500476358,0.0007955794002500596,0.0007543901910069728,0.0007531233297494151,0.0007451544275957891,0.0008202683720725473,0.0007876169643437871,0.0007909580207082057,0.0008152382066779163,0.0008529264759018205
2,ibh720i8q_flt.fits,2012-01-27T16:47:31.000,2455954.199664352,100.651947,0.0,G141,0.9977139180310958,0.9938439199493864,0.9972591936499612,0.9968757616803721,0.9954741704401863,0.9963547525470118,0.9960383659296885,0.995601678142027,0.9953569510457325,0.9964527841170405,0.0008060329728215614,0.00079632537790748,0.0007551333591915534,0.000753638750219543,0.0007455227702250661,0.0008205740885780924,0.0007878793713857117,0.0007913152713696662,0.0008156175960533768,0.0008525855523508397
3,ibh720i9q_flt.fits,2012-01-27T16:49:30.000,2455954.201041667,100.651947,0.0,G141,0.995111658186732,0.9957096268351288,0.9979140031871803,0.997023069184691,0.997162082140006,0.9966619417386058,0.9973107759652258,0.9950619545970256,0.9955431536302017,0.9967066142447784,0.0008064196680190363,0.0007973885059045483,0.0007546375157498391,0.000752943026258465,0.0007454136875021416,0.0008206300315077859,0.0007876815766275719,0.0007909365838404324,0.000815062273313368,0.0008525988649183471
4,ibh720iaq_flt.fits,2012-01-27T16:51:29.000,2455954.2024189816,100.651947,0.0,G141,0.9984010104701643,0.9979490702770135,0.9986270290310344,0.998009636732334,0.9969742268533728,0.9970806522735205,0.9975718202759353,0.9954769306899651,0.9976740890359713,0.998619739372666,0.0008034601567116335,0.000795190740076154,0.0007545013297758048,0.0007533557178207949,0.0007453210009585163,0.0008201805339646936,0.0007872809143634527,0.0007906733163768825,0.0008150207488070354,0.0008524902277749077
5,ibh720ibq_flt.fits,2012-01-27T16:53:28.000,2455954.2037962964,100.651947,0.0,G141,0.9981322573032697,0.9972297628447447,0.9996784918649818,0.9994344481546441,0.9985510193952818,0.9982706711724791,0.9973510809672992,0.9988602510489473,0.9985815481953451,0.9978437709520077,0.0008082425696280579,0.0007992294014161477,0.0007547319096822358,0.0007521198775731252,0.0007448892617736768,0.0008206788793450839,0.0007879962893838419,0.0007912404058855766,0.0008152669741484631,0.000852271639557467
6,ibh720icq_flt.fits,2012-01-27T16:55:27.000,2455954.205173611,100.651947,0.0,G141,0.9978417732217352,0.9985565304106858,0.9980580566243856,0.9996713854346564,0.9974435015830224,0.9991772451345683,0.9985966368186845,0.9978609744378107,0.9991621235165739,0.9987703989628358,0.0008048641600667688,0.0007954573619597032,0.0007542258680632699,0.0007530213381137042,0.0007451765073791207,0.0008203166912712136,0.0007874185244006022,0.0007907362375574108,0.0008151576521490395,0.0008522560349162208
7,ibh720idq_flt.fits,2012-01-27T16:57:26.000,2455954.206550926,100.651947,0.0,G141,0.999709040575114,0.9986617763755231,0.9983313434269219,0.9983137127305644,0.9982271087196554,0.9992077482786672,0.998687188948083,0.9966291020651398,0.9973975583793495,0.9981803446978059,0.0008042404113846661,0.0007949806264904826,0.000753842242630427,0.0007527952011313435,0.0007451405786824495,0.0008202885858406583,0.0007872647744762809,0.000790377251916798,0.0008146071291729889,0.00085173386191174
8,ibh720ieq_flt.fits,2012-01-27T16:59:25.000,2455954.2079282408,100.651947,0.0,G141,1.0002043067064543,0.9985515450006538,0.9988624441050808,0.9986268978248326,0.9983343365613193,0.9985219870769817,0.9978930970134813,0.9986080465327455,1.0000836533704613,0.9970798976105963,0.0008048011431848876,0.0007949299467290914,0.0007537092650140479,0.0007526428741174611,0.0007449050018317752,0.0008201765222733193,0.000787713337439196,0.0007913325490609893,0.0008155491889229933,0.0008525589108378433
9,ibh720ifq_flt.fits,2012-01-27T17:01:24.000,2455954.2093055556,100.651947,0.0,G141,0.9981739954976031,0.9994287898388486,0.9995153204652134,0.9991976648212799,1.000975287092554,0.9993264983918236,0.9987329155045043,0.9967713265838863,0.9978750317189721,0.9982107918760477,0.000806443004279388,0.0007970965426117275,0.000755246134137993,0.0007536737343278035,0.0007455669782864256,0.0008206307393429964,0.00078739242990439,0.0007904929428541799,0.0008149267143439907,0.0008519469354783624
