,file name,Time (UTC),Time,Exp Time,orbit,Filter,15.000um Flux,25.500um Flux,36.500um Flux,47.500um Flux,58.500um Flux,69.000um Flux,79.500um Flux,90.500um Flux,101.500um Flux,112.500um Flux,15.000um Error,25.500um Error,36.500um Error,47.500um Error,58.500um Error,69.000um Error,79.500um Error,90.500um Error,101.500um Error,112.500um Error
0,ibh717gjq_flt.fits,2012-01-23T21:46:18.000,2455950.407152778,100.651947,0.0,G141,0.9920043115066717,0.9927435548178103,0.9921685526705807,0.9900662088524566,0.9896007563777703,0.9901070578254161,0.9900902883959078,0.9910461363031847,0.9907976662238104,0.9926525915445173,0.0008003079254307813,0.0007980743475080952,0.0007539416135300128,0.0007532962721991798,0.0007428854882135758,0.00081967284892862,0.0007864013814082584,0.000789600966866016,0.0008124025648856989,0.0008514246937517211
1,ibh717gkq_flt.fits,2012-01-23T21:48:17.000,2455950.408530093,100.651947,0.0,G141,0.9964251357417085,0.9980770844068199,0.9971280046628477,0.9970553858773777,0.9963655828891577,0.9958344220953912,0.9959955052018427,0.997144168481816,0.994315980631951,0.9977370961859445,0.0008013689388874415,0.0007989640109374075,0.0007553500249648366,0.0007552149916119339,0.0007449382610062047,0.000821970704863521,0.0007885265076534793,0.0007917233984188532,0.0008146201048651055,0.0008531777970196944
2,ibh717glq_flt.fits,2012-01-23T21:50:16.000,2455950.4099074076,100.651947,0.0,G141,1.0004187024787972,0.9998026432652338,0.9981741064785508,0.9991520452813655,0.9975773699731355,0.9982568166361362,0.9974775402847477,0.9978487531101482,0.9979864913872633,0.9955240813555105,0.0008042183481985766,0.0008017423816447717,0.0007558837201619646,0.0007547135478732039,0.0007446344766221745,0.0008220132707805824,0.0007890455196906003,0.0007922227583700207,0.0008143563386871296,0.0008516916212544093
3,ibh717gmq_flt.fits,2012-01-23T21:52:15.000,2455950.4112847224,100.651947,0.0,G141,0.9993576226101906,0.9994338849683059,0.9984690147893999,1.0004075716014385,1.0000580413880256,0.9979032135859898,0.9989297950908821,0.9986569050707489,0.9989394657127338,0.9995179534843475,0.0008034060735728114,0.0008003275821466319,0.0007558140361294933,0.0007555246092045425,0.0007457038752950217,0.0008228238544768871,0.0007890274604363638,0.0007919986992148535,0.0008149009267169817,0.0008533387579704341
4,ibh717gnq_flt.fits,2012-01-23T21:54:14.000,2455950.412662037,100.651947,0.0,G141,1.001437071946799,1.0001675070709533,1.001166127282818,1.000549112513589,0.9999419586119745,0.9994868241363433,1.0004663631389579,1.0000745125435695,1.0004528635106245,1.0002192730663688,0.000803423644535045,0.0008010765272267993,0.0007567304186066912,0.0007560991906522832,0.0007456537157320312,0.000822821417015848,0.0007893860289650367,0.0007925374289302256,0.0008152130367817048,0.0008534434920287626
5,ibh717goq_flt.fits,2012-01-23T21:56:13.000,2455950.414039352,100.651947,0.0,G141,0.9992237433017491,1.0019315868939893,1.0015451432863398,1.0014065420756941,1.0006199008022114,1.0018684857310016,1.0017863621795724,1.0013740107014448,0.9999897711053977,1.0001888874660838,0.0008039939774509381,0.000800311548264687,0.000756622586052016,0.0007563542645333814,0.0007455482077591089,0.0008226109407268766,0.0007900057918381581,0.0007937718068947172,0.0008158478906876451,0.0008531480338042927
6,ibh717gpq_flt.fits,2012-01-23T21:58:12.000,2455950.415416667,100.651947,0.0,G141,1.0017367704972182,1.0017590116867825,1.0004408258359956,1.0017367953269152,1.0002285193182117,1.0011389005322247,0.9999505397261907,1.0021866438285827,1.00172651569245,1.000701112980426,0.0008066843104624613,0.0007991390022175555,0.0007560870560174213,0.0007563671882708123,0.0007457743413984628,0.0008227879642274492,0.0007899715373323766,0.0007935303806501545,0.0008156941455146269,0.0008530542231807069
7,ibh717gqq_flt.fits,2012-01-23T22:00:11.000,2455950.4167939816,100.651947,0.0,G141,1.002587258413415,1.0027873153148879,1.0011771540928465,1.0014698593756861,1.0013783567924137,1.0024383279778233,1.0015149459250423,1.0019003727903768,1.0000102288946022,1.0012757074589178,0.0008025054921341651,0.0007989445404022843,0.0007560745836044401,0.0007564096273678319,0.0007463261390879129,0.0008235822399911486,0.0007901727154468213,0.0007932917984480317,0.0008155956477805342,0.0008533534107201046
8,ibh717grq_flt.fits,2012-01-23T22:02:10.000,2455950.4181712964,100.651947,0.0,G141,1.0015271416894154,1.003544102560246,1.0007776710384408,1.0013798400749163,1.001617551199652,1.002424243298706,1.0019113950154,1.0009622592151795,1.0007667105349913,1.0012116342740025,0.0008067595727413682,0.000802397036978745,0.0007567684479914516,0.0007561793204718385,0.0007462302387532796,0.0008238526792658897,0.0007905988806739604,0.000794017056100987,0.0008162075910253992,0.0008534817019013635
9,ibh717gsq_flt.fits,2012-01-23T22:04:09.000,2455950.419548611,100.651947,0.0,G141,1.0016722614075286,1.0032741521747595,1.0000999036801745,1.0015611233363164,1.0007085844985606,1.000837117064668,1.0024514933371271,0.9999254874564304,1.0019655868006598,1.0014035543419437,0.00080550052376861,0.0008010516912166959,0.000756133620022043,0.0007555760873022312,0.0007456401402179953,0.0008229920239070324,0.0007894215104642846,0.0007926277396144258,0.000815553414983502,0.0008540707219820237
