#Wavelength[um] Transit_Depth(Rp/Rstar)^2        
9.545262335896426142e-01 1.969383493692141926e-02
9.583443385240012491e-01 1.967976772302462707e-02
9.621777158780971950e-01 1.966925868186385901e-02
9.660264267416096562e-01 1.965316482072896470e-02
9.698905324485760371e-01 1.962678743655996150e-02
9.737700945783701600e-01 1.973799968946970268e-02
9.776651749566835914e-01 1.972306164126005901e-02
9.815758356565105203e-01 1.973788632313552838e-02
9.855021389991363012e-01 1.972848992180809696e-02
9.894441475551331022e-01 1.972505728100523020e-02
9.934019241453534432e-01 1.978381078733956050e-02
9.973755318419349480e-01 1.973249277052109216e-02
1.001365033969302543e+00 1.975713139267982685e-02
1.005370494105179757e+00 1.975015317523224831e-02
1.009391976081600362e+00 1.973687290883802473e-02
1.013429543985926884e+00 1.968835063473706182e-02
1.017483262161870350e+00 1.969816741041208880e-02
1.021553195210518128e+00 1.966677426740177925e-02
1.025639407991360219e+00 1.966499740249727513e-02
1.029741965623325539e+00 1.965198031044372573e-02
1.033860933485818867e+00 1.962941140677733690e-02
1.037996377219762012e+00 1.960907144545535538e-02
1.042148362728641198e+00 1.956243087245043352e-02
1.046316956179555557e+00 1.953340749375394314e-02
1.050502224004274066e+00 1.953583214589933378e-02
1.054704232900291139e+00 1.951721718566680128e-02
1.058923049831892227e+00 1.953876909793924449e-02
1.063158742031219628e+00 1.948852537303710775e-02
1.067411376999344741e+00 1.950093792666144146e-02
1.071681022507342096e+00 1.948410467709288732e-02
1.075967746597371377e+00 1.947045506129146952e-02
1.080271617583760779e+00 1.949477578889251619e-02
1.084592704054095913e+00 1.947074978722126287e-02
1.088931074870312044e+00 1.953423747332872634e-02
1.093286799169793433e+00 1.953592533877967358e-02
1.097659946366472461e+00 1.959864352132548171e-02
1.102050586151938294e+00 1.958904894233715055e-02
1.106458788496546219e+00 1.964021132533178352e-02
1.110884623650532532e+00 1.963068739233509580e-02
1.115328162145134749e+00 1.961669558494552254e-02
1.119789474793714934e+00 1.962519401258058446e-02
1.124268632692889902e+00 1.960176976951671229e-02
1.128765707223661430e+00 1.959840788349240942e-02
1.133280770052556230e+00 1.960999167863353501e-02
1.137813893132766374e+00 1.962179442265860052e-02
1.142365148705297484e+00 1.962797515886933325e-02
1.146934609300118479e+00 1.958896800500604940e-02
1.151522347737319096e+00 1.958243121696767036e-02
1.156128437128268516e+00 1.958354842048821987e-02
1.160752950876781542e+00 1.960228936978605091e-02
1.165395962680288999e+00 1.958441036256388518e-02
1.170057546531009907e+00 1.959462471795044014e-02
1.174737776717134086e+00 1.957847609764956989e-02
1.179436727824002773e+00 1.961636142608752173e-02
1.184154474735298557e+00 1.959959822290778531e-02
1.188891092634239977e+00 1.960581729870920081e-02
1.193646657004777012e+00 1.956973504053532986e-02
1.198421243632796118e+00 1.962016352306908754e-02
1.203214928607327261e+00 1.957641808219920052e-02
1.208027788321756724e+00 1.955063202005644790e-02
1.212859899475043468e+00 1.954288328770302854e-02
1.217711339072943710e+00 1.952502073145994874e-02
1.222582184429235275e+00 1.952091442014091544e-02
1.227472513166952384e+00 1.950675301046563698e-02
1.232382403219620226e+00 1.950056423779778642e-02
1.237311932832498407e+00 1.948953294802224442e-02
1.242261180563828615e+00 1.954460155167886751e-02
1.247230225286083849e+00 1.950875418559513269e-02
1.252219146187228072e+00 1.949775773992643013e-02
1.257228022771976983e+00 1.951528337030887517e-02
1.262256934863064783e+00 1.951471918585704485e-02
1.267305962602517155e+00 1.947579750931247022e-02
1.272375186452927354e+00 1.948822337143662348e-02
1.277464687198738957e+00 1.946366460010560268e-02
1.282574545947533950e+00 1.947900493312788514e-02
1.287704844131324133e+00 1.947356405040859620e-02
1.292855663507849417e+00 1.945542769916079953e-02
1.298027086161880783e+00 1.945185656077246666e-02
1.303219194506528344e+00 1.943884920151084383e-02
1.308432071284554521e+00 1.947632431116899654e-02
1.313665799569692760e+00 1.946034399767245654e-02
1.318920462767971591e+00 1.947201090865936443e-02
1.324196144619043336e+00 1.949763008640201592e-02
1.329492929197519491e+00 1.956609364089423320e-02
1.334810900914309650e+00 1.970793966551170548e-02
1.340150144517967101e+00 1.972859838816618319e-02
1.345510745096038852e+00 1.973679208892082509e-02
1.350892788076423212e+00 1.974349046710023592e-02
1.356296359228728932e+00 1.975910891499556635e-02
1.361721544665643879e+00 1.978301555582700350e-02
1.367168430844306393e+00 1.977460186890866306e-02
1.372637104567683730e+00 1.978829297877599674e-02
1.378127652985954299e+00 1.977683641476172399e-02
1.383640163597898098e+00 1.977219456284111387e-02
1.389174724252289828e+00 1.979496563387174793e-02
1.394731423149298877e+00 1.979856214895179406e-02
1.400310348841896202e+00 1.980666118273581230e-02
1.405911590237263642e+00 1.980248116167581188e-02
1.411535236598212784e+00 1.982404219035635226e-02
1.417181377544605603e+00 1.983741483255006821e-02
1.422850103054784210e+00 1.983605663987086237e-02
1.428541503467003038e+00 1.984390682225391223e-02
1.434255669480871243e+00 1.983740267636401738e-02
1.439992692158794885e+00 1.983356822337346489e-02
1.445752662927429988e+00 1.982870458941919656e-02
1.451535673579139596e+00 1.982986039042449605e-02
1.457341816273456159e+00 1.981927023318481515e-02
1.463171183538549913e+00 1.983484314534439408e-02
1.469023868272704147e+00 1.984012839580324636e-02
1.474899963745795128e+00 1.983601358086441863e-02
1.480799563600778246e+00 1.983135082277913408e-02
1.486722761855181485e+00 1.984046674786575301e-02
1.492669652902602007e+00 1.982599540625132328e-02
1.498640331514212276e+00 1.982140843235913330e-02
1.504634892840269300e+00 1.984554557991639184e-02
1.510653432411630304e+00 1.981302856331041556e-02
1.516696046141276843e+00 1.980118285204420653e-02
1.522762830325842032e+00 1.979962529726395429e-02
1.528853881647145307e+00 1.979790514039502652e-02
1.534969297173733649e+00 1.979804837589137917e-02
1.541109174362428780e+00 1.979577921340838417e-02
1.547273611059878373e+00 1.978367010832242368e-02
1.553462705504118135e+00 1.977870070568622102e-02
1.559676556326134556e+00 1.978990050275349077e-02
1.565915262551438980e+00 1.976523153503908711e-02
1.572178923601644795e+00 1.976349235401430801e-02
1.578467639296051495e+00 1.976184841716270915e-02
1.584781509853235626e+00 1.973978981131824240e-02
1.591120635892648405e+00 1.973410147862754427e-02
1.597485118436219098e+00 1.972928009616156664e-02
1.603875058909963958e+00 1.971213459788069555e-02
1.610290559145603595e+00 1.969861948840517102e-02
1.616731721382186127e+00 1.969578965681947208e-02
1.623198648267714761e+00 1.968508951520165154e-02
1.629691442860785600e+00 1.966030837959313257e-02
1.636210208632228769e+00 1.963602780738546091e-02
1.642755049466757766e+00 1.964934300989833529e-02
1.649326069664624805e+00 1.961447512593033488e-02
1.655923373943283039e+00 1.959261426471700998e-02
1.662547067439056336e+00 1.959247850810771560e-02
1.669197255708812611e+00 1.957023086160266170e-02
1.675874044731648027e+00 1.954969291658230010e-02
1.682577540910574321e+00 1.954947165220976418e-02
1.689307851074216771e+00 1.956067475265575728e-02
1.696065082478513508e+00 1.956595081273647396e-02
1.702849342808427480e+00 1.957798693005875779e-02
1.709660740179661298e+00 1.961599191056435931e-02
1.716499383140379864e+00 1.965540921210973818e-02
1.723365380672941427e+00 1.965034498141120245e-02
1.730258842195633306e+00 1.965792334419363963e-02
1.737179877564415831e+00 1.968869025491267605e-02
1.744128597074673603e+00 1.967758866218952823e-02
1.751105111462972097e+00 1.969950400156340875e-02
1.758109531908824241e+00 1.973154877855520795e-02
1.765141970036459451e+00 1.973566731629088078e-02
1.772202537916605314e+00 1.975626117427243048e-02
1.779291348068271716e+00 1.977929648661092693e-02
1.786408513460544745e+00 1.978286201940605490e-02
1.793554147514387020e+00 1.979045385996664949e-02
1.800728364104444257e+00 1.980535708345333018e-02
1.807931277560862249e+00 1.981983774687013158e-02
1.815163002671105641e+00 1.980942576135908892e-02
1.822423654681789795e+00 1.982310039688235659e-02
1.829713349300517100e+00 1.981962418300037276e-02
1.837032202697718830e+00 1.982719062733716980e-02
1.844380331508509885e+00 1.985085054120396333e-02
1.851757852834543527e+00 1.985356164523080849e-02
1.859164884245881888e+00 1.988079380212674774e-02
1.866601543782865358e+00 1.985934394135165093e-02
1.874067949957996859e+00 1.986075331328412963e-02
1.881564221757828781e+00 1.985461650468244715e-02
1.889090478644860127e+00 1.984850107048194076e-02
1.896646840559439662e+00 1.984837774973779306e-02
1.904233427921677269e+00 1.983988723711294089e-02
1.911850361633363971e+00 1.984548323875340650e-02
1.919497763079897279e+00 1.984773629556887270e-02
1.927175754132217200e+00 1.986215079329608363e-02
1.934884457148745796e+00 1.983812992722971610e-02
1.942623994977340729e+00 1.985865755202839353e-02
1.950394490957250149e+00 1.984406704483907685e-02
1.958196068921079336e+00 1.982282256204831450e-02
1.966028853196763793e+00 1.982139113448406348e-02
1.973892968609550991e+00 1.984730360433181393e-02
1.981788540483989447e+00 1.984206785339630644e-02
1.989715694645925126e+00 1.985593883844176399e-02
1.997674557424508723e+00 1.984369525840518414e-02
2.005665255654207169e+00 1.985044496336853259e-02
2.013687916676823786e+00 1.984712372887680390e-02
2.021742668343530891e+00 1.984450561062317195e-02
2.029829639016905052e+00 1.984913889821366892e-02
2.037948957572972564e+00 1.985477174792438237e-02
2.046100753403264694e+00 1.984934671029432371e-02
2.054285156416877811e+00 1.984695666912699580e-02
2.062502297042545507e+00 1.984994562172056817e-02
2.070752306230715600e+00 1.984389971583595813e-02
2.079035315455638244e+00 1.984406550939164446e-02
2.087351456717461140e+00 1.984566071592910180e-02
2.095700862544330967e+00 1.983728536014093061e-02
2.104083665994508134e+00 1.982605831459649873e-02
2.112500000658485977e+00 1.982158747204556051e-02
2.120950000661120161e+00 1.981442814533238700e-02
2.129433800663764753e+00 1.981627445479837435e-02
2.137951535866419839e+00 1.980606830112251887e-02
2.146503342009885351e+00 1.978625916173732888e-02
2.155089355377924676e+00 1.978152913208850242e-02
2.163709712799436691e+00 1.976288634058795748e-02
2.172364551650634468e+00 1.975398588706419462e-02
2.181054009857236853e+00 1.975377947731311173e-02
2.189778225896665376e+00 1.973787455425489099e-02
2.198537338800252705e+00 1.971825147782242660e-02
2.207331488155453325e+00 1.970837890956285074e-02
2.216160814108075083e+00 1.969102624471717744e-02
2.225025457364507631e+00 1.968512141080550060e-02
2.233925559193965515e+00 1.966756282167957115e-02
2.242861261430741493e+00 1.964776387966548493e-02
2.251832706476463830e+00 1.964181692979359573e-02
2.260840037302370042e+00 1.964399516397535850e-02
2.269883397451579299e+00 1.962178632241286594e-02
2.278962931041386142e+00 1.962092096671251215e-02
2.288078782765551100e+00 1.960543514600507353e-02
2.297231097896613505e+00 1.997571354974045366e-02
2.306420022288200311e+00 1.973636175599744608e-02
2.315645702377353121e+00 1.973353316614392949e-02
2.324908285186861878e+00 2.003807393540013582e-02
2.334207918327609654e+00 1.981136632133722111e-02
2.343544750000919663e+00 1.980552310117175002e-02
2.352918929000923143e+00 2.006450161471116239e-02
2.362330604716927240e+00 1.994189804345403508e-02
2.371779927135795329e+00 1.985026135077597176e-02
2.381267046844337987e+00 2.003913810937896917e-02
2.390792115031715070e+00 2.002807844153592712e-02
2.400355283491842240e+00 1.992724167181093159e-02
2.409956704625809465e+00 1.999231824666792764e-02
2.419596531444312859e+00 2.008013761065304686e-02
2.429274917570089620e+00 2.000945674943103297e-02
2.438992017240370291e+00 1.997609157156280887e-02
2.448747985309331465e+00 2.014055876094274916e-02
2.458542977250568917e+00 2.005619933190259940e-02
2.468377149159570738e+00 2.000794070367378774e-02
2.478250657756209563e+00 2.009715415543524009e-02
2.488163660387234355e+00 2.009154698697315083e-02
2.498116315028783063e+00 2.003245438392763089e-02
2.508108780288898387e+00 2.006420752885942904e-02
2.518141215410053757e+00 2.008387983162854620e-02
2.528213780271693967e+00 2.007647232523139189e-02
2.538326635392781139e+00 2.003678708864390159e-02
2.548479941934351789e+00 2.006950863115676553e-02
2.558673861702089436e+00 2.005151953230864190e-02
2.568908557148898097e+00 2.003731297365436703e-02
2.579184191377493551e+00 2.003957839351281495e-02
2.589500928143003478e+00 2.004073087027210404e-02
2.599858931855575594e+00 2.001077867472454697e-02
2.610258367582998229e+00 1.999147107246293173e-02
2.620699401053329769e+00 2.001765729262793003e-02
2.631182198657543214e+00 1.998674441970806417e-02
2.641706927452173392e+00 1.998807800568650275e-02
2.652273755161981938e+00 1.996585774011547590e-02
2.662882850182629824e+00 1.996793320960557269e-02
2.673534381583360542e+00 1.996483351880611046e-02
2.684228519109693956e+00 1.995164787905206322e-02
2.694965433186132575e+00 1.996128015560393043e-02
2.705745294918877164e+00 1.995162589763552555e-02
2.716568276098552559e+00 1.995163347113408994e-02
2.727434549202946812e+00 1.996448165926387880e-02
2.738344287399758326e+00 1.996512198180561484e-02
2.749297664549357201e+00 1.996757930417284235e-02
2.760294855207554576e+00 1.996180533724941850e-02
2.771336034628385292e+00 1.996938075014334860e-02
2.782421378766898545e+00 1.997243990668073205e-02
2.793551064281966312e+00 1.996843801163150287e-02
2.804725268539093985e+00 1.997225858355756306e-02
2.815944169613250558e+00 1.998548060349645758e-02
2.827207946291703244e+00 1.997027373056425512e-02
2.838516778076869862e+00 1.997926959292286794e-02
2.849870845189177437e+00 1.998128366514588181e-02
2.861270328569933685e+00 1.997103544355708499e-02
2.872715409884213589e+00 1.997534489755023457e-02
2.884206271523750420e+00 1.997447349381779869e-02
2.895743096609845413e+00 1.996554722061759726e-02
2.907326068996284985e+00 1.998628471075925353e-02
2.918955373272270393e+00 1.997810066135558005e-02
2.930631194765359826e+00 1.997659135880643089e-02
2.942353719544420709e+00 1.998599922226319825e-02
2.954123134422598440e+00 1.997756331313785966e-02
2.965939626960289122e+00 1.998352362854743242e-02
2.977803385468130504e+00 1.997244797324460031e-02
2.989714599010003138e+00 1.998521399197280071e-02
3.001673457406043077e+00 1.997795809354248331e-02
3.013680151235667015e+00 1.997681226617955760e-02
3.025734871840609408e+00 1.998882275947608256e-02
3.037837811327972037e+00 1.996966405736973899e-02
3.049989162573283785e+00 1.998155462878360017e-02
3.062189119223576395e+00 1.996756229314553335e-02
3.074437875700470890e+00 1.997609536137060285e-02
3.086735627203272880e+00 1.997372959157305353e-02
3.099082569712085622e+00 1.996846697902324164e-02
3.111478899990933744e+00 1.997715686010180514e-02
3.123924815590897186e+00 1.996680549337606983e-02
3.136420514853261121e+00 1.996823665493160926e-02
3.148966196912674320e+00 1.996767182595805823e-02
3.161562061700325277e+00 1.996061391479389893e-02
3.174208309947126327e+00 1.996611749864650454e-02
3.186905143186915090e+00 1.994948007353690086e-02
3.199652763759662566e+00 1.996927740797237519e-02
3.212451374814701222e+00 1.994474468218979460e-02
3.225301180313960625e+00 1.995106510849550471e-02
3.238202385035215958e+00 1.994873652186165969e-02
3.251155194575356955e+00 1.994149295945080516e-02
3.264159815353658622e+00 1.993729452366344371e-02
3.277216454615073271e+00 1.993842176045741710e-02
3.290325320433533207e+00 1.993611155709090060e-02
3.303486621715267635e+00 1.992563149539494649e-02
3.316700568202128441e+00 1.993287005565062830e-02
3.329967370474937294e+00 1.991271527572759450e-02
3.343287239956836743e+00 1.992408666754580393e-02
3.356660388916663962e+00 1.991444311568065298e-02
3.370087030472330714e+00 1.990544001400519625e-02
3.383567378594220187e+00 1.990751246407222036e-02
3.397101648108596716e+00 1.990281179090250263e-02
3.410690054701031482e+00 1.989706866449075795e-02
3.424332814919834878e+00 1.988901306456777873e-02
3.438030146179514634e+00 1.989255989761985061e-02
3.451782266764232610e+00 1.987391159992252243e-02
3.465589395831289998e+00 1.987072639910961169e-02
3.479451753414614767e+00 1.987054308299693664e-02
3.493369560428273068e+00 1.987482799275282208e-02
3.507343038669985980e+00 1.985170346412854642e-02
3.521372410824665788e+00 1.986476975636631767e-02
3.535457900467964709e+00 1.985107658011238743e-02
3.549599732069836477e+00 1.984808323192505802e-02
3.563798130998116154e+00 1.983833593990439251e-02
3.578053323522108364e+00 1.983303391249229344e-02
3.592365536816196858e+00 1.983036771443475940e-02
3.606734998963461614e+00 1.982288131894462471e-02
3.621161938959315041e+00 1.982425281215807397e-02
3.635646586715152839e+00 1.981702892943432159e-02
3.650189173062013293e+00 1.980938072014750209e-02
3.664789929754260545e+00 1.979904211700564409e-02
3.679449089473277645e+00 1.979939820064317152e-02
3.694166885831170699e+00 1.979490643383319606e-02
3.708943553374495661e+00 1.977621905027256155e-02
3.723779327587993571e+00 1.976723299602403672e-02
3.738674444898345328e+00 1.977052695003560928e-02
3.753629142677938901e+00 1.975145347003250812e-02
3.768643659248651190e+00 1.974953602959057461e-02
3.783718233885645432e+00 1.972854827205687209e-02
3.798853106821188153e+00 1.973116048109522722e-02
3.814048519248473657e+00 1.970600533523115053e-02
3.829304713325467180e+00 1.973225041338401431e-02
3.844621932178768908e+00 1.971025555833786497e-02
3.860000419907484215e+00 1.969845307002161469e-02
3.875440421587113882e+00 1.969708890144541980e-02
3.890942183273462529e+00 1.969547173429580383e-02
3.906505952006555926e+00 1.969729595266104388e-02
3.922131975814582727e+00 1.968914786379324239e-02
3.937820503717840648e+00 1.969142666602450090e-02
3.953571785732711508e+00 1.970962987890215873e-02
3.969386072875642490e+00 1.970219634401998085e-02
3.985263617167145167e+00 1.972929096099858975e-02
4.001204671635814059e+00 1.975142421247292820e-02
4.017209490322357190e+00 1.974044461905013689e-02
4.033278328283646630e+00 1.974860803963246828e-02
4.049411441596781458e+00 1.980648487657452050e-02
4.065609087363168506e+00 1.977761282371449242e-02
4.081871523712622185e+00 1.983957594237344829e-02
4.098199009807472315e+00 1.980852390683638178e-02
4.114591805846702144e+00 1.979923446575634211e-02
4.131050173070089038e+00 1.983873066433573112e-02
4.147574373762369149e+00 1.980256814802698953e-02
4.164164671257418959e+00 1.984661338911394152e-02
4.180821329942449260e+00 1.983266931571737654e-02
4.197544615262219558e+00 1.982944164879010471e-02
4.214334793723269357e+00 1.986478031431304636e-02
4.231192132898162761e+00 1.983592874611756970e-02
4.248116901429755288e+00 1.988112208891371080e-02
4.265109369035473996e+00 1.987898270320220470e-02
4.282169806511615384e+00 1.986089102028677084e-02
4.299298485737661935e+00 2.025850141447597258e-02
4.316495679680612874e+00 2.005244456902344208e-02
4.333761662399335357e+00 2.003489666333514024e-02
4.351096709048932532e+00 2.029172137993505431e-02
4.368501095885127583e+00 2.019007012690641339e-02
4.385975100268668214e+00 2.013945225032453754e-02
4.403519000669743555e+00 2.035478233133967280e-02
4.421133076672422391e+00 2.034182561642675080e-02
4.438817608979111817e+00 2.033083820536591563e-02
4.456572879415028332e+00 2.029622983351413168e-02
4.474399170932688463e+00 2.058326874408356738e-02
4.492296767616419828e+00 2.041650401475880727e-02
4.510265954686884626e+00 2.038846399647596674e-02
4.528307018505633330e+00 2.058898685040445875e-02
4.546420246579655711e+00 2.049108676486989522e-02
4.564605927565974497e+00 2.053827787494174814e-02
4.582864351276237258e+00 2.052368496948908660e-02
4.601195808681342925e+00 2.057847245018478224e-02
4.619600591916067422e+00 2.049393017303895864e-02
4.638078994283731937e+00 2.049786710648526106e-02
4.656631310260867629e+00 2.050680797567714861e-02
4.675257835501911430e+00 2.049096609379534931e-02
4.693958866843916944e+00 2.050879989693871891e-02
4.712734702311292878e+00 2.050054644175412777e-02
4.731585641120538810e+00 2.044680868759555722e-02
4.750511983685020923e+00 2.043729299378570230e-02
4.769514031619761063e+00 2.046365741940843475e-02
4.788592087746240011e+00 2.045437468564913208e-02
4.807746456097224730e+00 2.042358380771876203e-02
4.826977441921613377e+00 2.040533194944524689e-02
4.846285351689299858e+00 2.035314999350718024e-02
4.865670493096057925e+00 2.037865241752367940e-02
4.885133175068442135e+00 2.042205109949858308e-02
4.904673707768715474e+00 2.037855656626220285e-02
4.924292402599791174e+00 2.036429068995905187e-02
4.943989572210189642e+00 2.040193107254491614e-02
4.963765530499030021e+00 2.040075103974026832e-02
4.983620592621027079e+00 2.036608826805463845e-02
5.003555074991511198e+00 2.040733817656152985e-02
5.023569295291476777e+00 2.038759851965215447e-02
5.043663572472643075e+00 2.030324050541269798e-02
5.063838226762532813e+00 2.038620488755887514e-02
5.084093579669583640e+00 2.039527885267860760e-02
5.104429953988261381e+00 2.035588940964744992e-02
5.124847673804215020e+00 2.036067337347515285e-02
5.145347064499431688e+00 2.031017768088583600e-02
5.165928452757428957e+00 2.033675183864178462e-02
5.186592166568458673e+00 2.031809285474121818e-02
5.207338535234733001e+00 2.040551443970071988e-02
5.228167889375671784e+00 2.025509360657846286e-02
5.249080560933174766e+00 2.031348933338565643e-02
5.270076883176907145e+00 2.024884009124770096e-02
5.291157190709615321e+00 2.033748420500315623e-02
5.312321819472453299e+00 2.023671268365086207e-02
5.333571106750343738e+00 2.030198868233528547e-02
5.354905391177344320e+00 2.025799554904329433e-02
5.376325012742054099e+00 2.026697381569240661e-02
5.397830312793021612e+00 2.021173690928800004e-02
5.419421634044193858e+00 2.027998320961211728e-02
5.441099320580370602e+00 2.021358436710678219e-02
5.462863717862692425e+00 2.027215114306555460e-02
5.484715172734142996e+00 2.021611856629541154e-02
5.506654033425078865e+00 2.023967777128250073e-02
5.528680649558780580e+00 2.016857137533289990e-02
5.550795372157015350e+00 2.022388640355677822e-02
5.572998553645643227e+00 2.018064220067012152e-02
5.595290547860225949e+00 2.016514827673892077e-02
5.617671710051667766e+00 2.015030951518517396e-02
5.640142396891874021e+00 2.014888572777770795e-02
5.662702966479441713e+00 2.011849434784743207e-02
5.685353778345359821e+00 2.016250032968232991e-02
5.708095193458740724e+00 2.011483288174652911e-02
5.730927574232576482e+00 2.011696229890618665e-02
5.753851284529505783e+00 2.010065030017672144e-02
5.776866689667624399e+00 2.008148952453578037e-02
5.799974156426294769e+00 2.008235765643412093e-02
5.823174053051999977e+00 2.008435690163196466e-02
5.846466749264207508e+00 2.008092207721616160e-02
5.869852616261264977e+00 2.003762081326861122e-02
5.893332026726310069e+00 2.005640112874323977e-02
5.916905354833215114e+00 2.002305210050592255e-02
5.940572976252548543e+00 2.003221597163854645e-02
5.964335268157558545e+00 2.001204352214797783e-02
5.988192609230189589e+00 2.002989922396382697e-02
6.012145379667110490e+00 2.001676571239949590e-02
6.036193961185778889e+00 2.000428095738835538e-02
6.060338737030522616e+00 2.000249983825668279e-02
6.084580091978644134e+00 1.996796088883961984e-02
6.108918412346558746e+00 1.998841616580429234e-02
6.133354085995945226e+00 1.995026780020060439e-02
6.157887502339929320e+00 1.994834432269554370e-02
6.182519052349287669e+00 1.997443307349767994e-02
6.207249128558685491e+00 1.994604901577925679e-02
6.232078125072920471e+00 1.994570019468275973e-02
6.257006437573212843e+00 1.994502609940259144e-02
6.282034463323505236e+00 1.993531653985561314e-02
6.307162601176800720e+00 1.993128369356111929e-02
6.332391251581507063e+00 1.992400550756764921e-02
6.357720816587833390e+00 1.992304073286026156e-02
6.383151699854184180e+00 1.993578728372939063e-02
6.408684306653601226e+00 1.993631493213288489e-02
6.434319043880215361e+00 1.994264417412679527e-02
6.460056320055736379e+00 1.995771441194491361e-02
6.485896545335958052e+00 1.998569370732306699e-02
6.511840131517302233e+00 1.996861492559406925e-02
6.537887492043371829e+00 1.998788426331049584e-02
6.564039042011545533e+00 1.999601651115959222e-02
6.590295198179591196e+00 1.999994205965405919e-02
6.616656378972309405e+00 1.999397365329567272e-02
6.643123004488199257e+00 2.002222216000698607e-02
6.669695496506150789e+00 2.001654446500554865e-02
6.696374278492176479e+00 2.001495231725650137e-02
6.723159775606144528e+00 1.999497812438359723e-02
6.750052414708568094e+00 2.001157724623058021e-02
6.777052624367403411e+00 2.002287865483871540e-02
6.804160834864871887e+00 2.000740333014762451e-02
6.831377478204331055e+00 2.001227490498618672e-02
6.858702988117148180e+00 2.000346040327121572e-02
6.886137800069615622e+00 2.001104082658432259e-02
6.913682351269895499e+00 2.001515940377740499e-02
6.941337080674975013e+00 2.000768705655845553e-02
6.969102428997675069e+00 2.000418191413765728e-02
6.996978838713665994e+00 2.000298129111607176e-02
7.024966754068519670e+00 1.999663436612988954e-02
7.053066621084793653e+00 2.000197647824172170e-02
7.081278887569133929e+00 2.000426975014920131e-02
7.109604003119409654e+00 2.001790320862938816e-02
7.138042419131887861e+00 2.000052913986722497e-02
7.166594588808414379e+00 1.999898579869114484e-02
7.195260967163648047e+00 2.000081916431310086e-02
7.224042011032302923e+00 1.999673142475552959e-02
7.252938179076432235e+00 1.999767091340279648e-02
7.281949931792737196e+00 1.999019094386205939e-02
7.311077731519908696e+00 1.999774697677155627e-02
7.340322042445988515e+00 1.999456802942908493e-02
7.369683330615771411e+00 1.999706053205300635e-02
7.399162063938235612e+00 1.998019716431663137e-02
7.428758712193988423e+00 2.000164091991767784e-02
7.458473747042765112e+00 1.998412592568120372e-02
7.488307642030935796e+00 1.998897426681509049e-02
7.518260872599060285e+00 1.999854030522513551e-02
7.548333916089456253e+00 2.000140532871535343e-02
7.578527251753813587e+00 2.003205888144470731e-02
7.608841360760829176e+00 2.003917371952679966e-02
7.639276726203872769e+00 2.007203922020871570e-02
7.669833833108687493e+00 2.004964867790032593e-02
7.700513168441122325e+00 2.006853940254235344e-02
7.731315221114887670e+00 2.008686474061313273e-02
7.762240481999347352e+00 2.006526546688207346e-02
7.793289443927344351e+00 2.010511966608664880e-02
7.824462601703054077e+00 2.007805716041132643e-02
7.855760452109866065e+00 2.010320614196411948e-02
7.887183493918306532e+00 2.012087219723134382e-02
7.918732227893980458e+00 2.010638186688795681e-02
7.950407156805555431e+00 2.010552530507141514e-02
7.982208785432777454e+00 2.012784591214429250e-02
8.014137620574508958e+00 2.009836551057458606e-02
8.046194171056805899e+00 2.012203239743675862e-02
8.078378947741034821e+00 2.011220542983830836e-02
8.110692463531997021e+00 2.012592877077632597e-02
8.143135233386125549e+00 2.010393412189003665e-02
8.175707774319670662e+00 2.010622945543342338e-02
8.208410605416949224e+00 2.010772680993690859e-02
8.241244247838615422e+00 2.010029973797042291e-02
8.274209224829968790e+00 2.011506561815976438e-02
8.307306061729288871e+00 2.009662577516691667e-02
8.340535285976207192e+00 2.011675462976488665e-02
8.373897427120111203e+00 2.011563376213425930e-02
8.407393016828594412e+00 2.009853392868261521e-02
8.441022588895906509e+00 2.011036349091366998e-02
8.474786679251490540e+00 2.009807061478518717e-02
8.508685825968495209e+00 2.010865352176150617e-02
8.542720569272368891e+00 2.009869913808434369e-02
8.576891451549458978e+00 2.011081832302039421e-02
8.611199017355655627e+00 2.009361951671889690e-02
8.645643813425078150e+00 2.010286535575801781e-02
8.680226388678779159e+00 2.009920500103951416e-02
8.714947294233493125e+00 2.009581623964027189e-02
8.749807083410427566e+00 2.010726898736021548e-02
8.784806311744070229e+00 2.008443951380070591e-02
8.819945536991047774e+00 2.009559990990391828e-02
8.855225319139009343e+00 2.008933337364636473e-02
8.890646220415566958e+00 2.007562833445631495e-02
8.926208805297228821e+00 2.007960891897656378e-02
8.961913640518417878e+00 2.008376916638283938e-02
8.997761295080492161e+00 2.007210305145236753e-02
9.033752340260813085e+00 2.006333729556506254e-02
9.069887349621856387e+00 2.006316117877740210e-02
9.106166899020346150e+00 2.006773724391200386e-02
9.142591566616424359e+00 2.005932754547085778e-02
9.179161932882891506e+00 2.005007248595186073e-02
9.215878580614422333e+00 2.006742015467135459e-02
9.252742094936881045e+00 2.006208929656838613e-02
9.289753063316627646e+00 2.004383522020376437e-02
9.326912075569895322e+00 2.006566078036896295e-02
9.364219723872173162e+00 2.004443007525792686e-02
9.401676602767663482e+00 2.005296042442438961e-02
9.439283309178733816e+00 2.004693457457297490e-02
9.477040442415447075e+00 2.004524778652715111e-02
9.514948604185111236e+00 2.004178075784193019e-02
9.553008398601852136e+00 2.003790561493830683e-02
9.591220432196260859e+00 2.004259053108814123e-02
9.629585313925044687e+00 2.005655879099001865e-02
9.668103655180747324e+00 2.003739873219523640e-02
9.706776069801470896e+00 2.003929126846572956e-02
