,file name,Time (UTC),Time,Exp Time,orbit,Filter,6.000um Flux,18.500um Flux,31.500um Flux,44.500um Flux,57.500um Flux,70.000um Flux,82.500um Flux,95.500um Flux,108.500um Flux,121.500um Flux,6.000um Error,18.500um Error,31.500um Error,44.500um Error,57.500um Error,70.000um Error,82.500um Error,95.500um Error,108.500um Error,121.500um Error
0,ibh719iaq_flt.fits,2012-01-17T02:54:26.000,2455943.6211342593,100.651947,0.0,G141,0.981850328956449,0.9819114925149396,0.9846196829243046,0.9867909544030788,0.9878097381761021,0.9895598540373395,0.986206149038798,0.985773023060065,0.9875018840302858,0.9880133744493311,0.000525704099394076,0.00045281883040326033,0.00043731280777249763,0.000434158576020556,0.000429587255687519,0.0004654610140507794,0.0004567137562315642,0.00047310878441545265,0.0005059719928408069,0.0005513193663662068
1,ibh719h4q_flt.fits,2012-01-17T02:56:25.000,2455943.622511574,100.651947,0.0,G141,0.9854951629094109,0.990325322366869,0.9902076808386057,0.99095250850533,0.9919850099499906,0.9924708383587382,0.9925750765369323,0.9913770417723371,0.9903475833542887,0.9917531010080655,0.0005380886660930967,0.00045332644534996685,0.0004374382826415082,0.00043570263665039776,0.0004307535675119064,0.0004662484385133352,0.000457613862392096,0.00047403891681193743,0.0005066652232914335,0.0005529104792879371
2,ibh719j8q_flt.fits,2012-01-17T02:58:24.000,2455943.623888889,100.651947,0.0,G141,0.990031702768937,0.9920314605165086,0.9941013735488539,0.9949371141414519,0.9953529926279315,0.9960121832011247,0.9953859026700279,0.9939416596123833,0.9947287361570739,0.9942619006645536,0.0005354147555328482,0.00045153409826660705,0.0004378281102127281,0.00043695217606313586,0.00043108292212451764,0.00046635860521316495,0.0004583035946105211,0.00047506386218656955,0.0005073168805632255,0.0005528863627670557
3,ibh719iiq_flt.fits,2012-01-17T03:00:23.000,2455943.6252662037,100.651947,0.0,G141,0.9902668604119091,0.9943179471536417,0.9943060940060935,0.9949152515957528,0.9955673450914665,0.9962910905484481,0.9962417974529513,0.9964054564331747,0.9946182683500971,0.9979456444020867,0.0005357060287649825,0.00045397017275234763,0.00043836002547999674,0.0004362638566803975,0.00043118135829208946,0.0004667801667615465,0.000458315850970924,0.00047500492635662304,0.0005076555625806373,0.0005538351063041879
4,ibh719jyq_flt.fits,2012-01-17T03:02:22.000,2455943.6266435185,100.651947,0.0,G141,0.990387934702653,0.9957972688348633,0.9970694395489834,0.9946195020471175,0.9959180455249929,0.998229449750495,0.9968027316997319,0.9977441736245924,0.9972836278118923,0.9961137611381968,0.0005396026363998009,0.0004549040718370529,0.0004385531170460016,0.0004363379006857611,0.000431131339741386,0.00046672412295927326,0.0004584759828689014,0.00047523973637884405,0.0005080056790647278,0.000552757365779536
5,ibh719k4q_flt.fits,2012-01-17T03:04:21.000,2455943.6280208332,100.651947,0.0,G141,0.9947051949524296,0.9967522066974838,0.9977576265182345,0.9970979317753812,0.9976200648812141,0.9969178790746688,0.9979122102859314,0.9978122395358447,0.9967723423049482,0.9983227451382058,0.0005412258113708399,0.00045495323444379746,0.00043894101760839183,0.000437034053620384,0.00043148803954160935,0.00046690925889527983,0.00045855874178286535,0.00047521431752671576,0.0005079470826341322,0.0005540508273744178
6,ibh719j0q_flt.fits,2012-01-17T03:06:20.000,2455943.629398148,100.651947,0.0,G141,0.9938324286251476,0.9950492935511455,0.997532612932884,0.9973398181748565,0.9981197943640133,0.999436475292746,0.99801343159917,0.9973023950296617,0.9977208347737186,0.9976538810239387,0.0005399089606294365,0.0004541742239939296,0.00043848495942456535,0.00043681571570780716,0.00043162369984839626,0.00046714041193932077,0.0004585615877702143,0.00047534238939649,0.0005084014737889325,0.0005532556475001953
7,ibh719gtq_flt.fits,2012-01-17T03:08:19.000,2455943.630775463,100.651947,0.0,G141,0.9972604294731409,0.9971229466130086,0.9971081281818224,0.997612362618849,0.9986030786879326,0.9994363538026643,0.9988433222032882,0.9983399575611445,0.9982257211544614,0.9999695191838355,0.0005300978675069388,0.0004555426442813821,0.0004396246120860119,0.0004361801608175868,0.00043143970878826196,0.0004674239873731879,0.0004585236360590147,0.0004750612004700828,0.0005082925026749807,0.0005535064260864398
8,ibh719h1q_flt.fits,2012-01-17T03:10:18.000,2455943.6321527776,100.651947,0.0,G141,0.9978424326308523,0.996510531459505,0.9998807907036418,0.9980210680866745,0.9979681298985185,0.9986176828310697,0.9982635022770816,0.9975160537716895,0.9990334616728517,0.9986081228484371,0.0005394793608387892,0.00045498654891814845,0.0004388871480829345,0.0004366931860962186,0.00043130534874758305,0.0004669752998097768,0.0004587639927543229,0.0004755999886690694,0.0005082251669781426,0.0005533723321572113
9,ibh719jlq_flt.fits,2012-01-17T03:12:17.000,2455943.6335300924,100.651947,0.0,G141,0.9959128548744972,0.9982313171253215,0.9989340962707003,0.9976680860372248,0.9985098466323622,0.999028475504265,0.9992752694402472,0.9975205930516037,0.9991710839772281,1.0008963757254092,0.0005401607552852458,0.00045433690939232523,0.0004385968772937189,0.00043693871118992027,0.0004316370582530245,0.0004670965931778817,0.0004586813043484029,0.0004753380997840252,0.0005081794436440283,0.0005550900295387882
10,ibh719i5q_flt.fits,2012-01-17T03:14:16.000,2455943.634907407,100.651947,0.0,G141,0.9972584197397518,0.9991910348116633,1.0002225034765646,0.9970513809263435,0.9993477456801029,0.998823629820423,0.9977724692715864,0.9986927510840283,0.997963183938573,0.9991384460711948,0.0005422919085010029,0.00045490241938604524,0.0004384942218706863,0.00043660731519875863,0.00043146309626078974,0.00046708591160527787,0.00045865455728638486,0.0004754475504187818,0.0005083626717300958,0.0005541072090829182
11,ibh719jtq_flt.fits,2012-01-17T03:16:15.000,2455943.636284722,100.651947,0.0,G141,0.9974690812402208,0.9989588429717259,0.9990512808202486,0.9989300096247927,0.9977099177531739,0.9999313402179604,0.9997303548237093,1.0009077846662824,1.000229687808474,0.9981849426715889,0.0005409399280735133,0.0004525217219463794,0.00043812439104288446,0.00043727307372139456,0.0004315619091227403,0.00046708816157046566,0.0004590998780000845,0.00047602994286460913,0.0005086448662535106,0.0005538001744490949
12,ibh719idq_flt.fits,2012-01-17T03:18:14.000,2455943.637662037,100.651947,0.0,G141,0.9975391401121239,0.9980379470203428,1.0001163397225752,0.9985062933527363,0.9986296003071192,0.998538608533536,1.0000096080581384,0.9990795269187887,0.9997772578355199,1.0006027958657806,0.0005413472313789677,0.0004549443932637941,0.00043909195115010026,0.0004372359995154798,0.00043178672183401615,0.00046718380221757284,0.0004585992922432528,0.00047551484399874076,0.0005088127460932221,0.000554564335034618
13,ibh719k9q_flt.fits,2012-01-17T03:20:13.000,2455943.639039352,100.651947,0.0,G141,0.998634803384254,0.9979638577337245,0.9988283774489305,0.9990409110754083,0.9990895714661332,1.0004263025020836,0.9992595472424028,1.001097285524827,0.999614122563523,1.0004529326906946,0.0005403305563648729,0.00045485490684136093,0.0004391485626131818,0.00043731673052617984,0.0004319182062460597,0.00046747850081490556,0.00045917114570000276,0.0004760896359593784,0.0005087725552324958,0.0005536307205468541
14,ibh719jaq_flt.fits,2012-01-17T03:22:12.000,2455943.640416667,100.651947,0.0,G141,0.9972797727808401,0.9980937570782586,1.0006601264527717,0.9984611430979838,1.0002649053699026,0.9986774034050533,0.9993037173482925,0.9995100327216251,0.9991906651055736,1.000339741395664,0.0005422919330588806,0.00045458006354161376,0.00043876562925770023,0.00043731164919332704,0.0004318803993856282,0.0004672769123854831,0.00045879251611263247,0.00047558489223126075,0.0005083316723528867,0.0005529436655307959
15,ibh719iqq_flt.fits,2012-01-17T03:24:11.000,2455943.6417939817,100.651947,0.0,G141,1.0000037042696284,0.9997272716661852,0.9993672417284162,0.9992023442009369,1.0002191577935131,0.9996429039546884,0.9994068338892389,1.00040689798543,1.000627601573992,0.9997953759114568,0.0005373218007783995,0.00045537244861976764,0.00043931437011737555,0.00043693912021655547,0.0004319476986157053,0.00046773678805520384,0.0004590972608072819,0.00047583575543497393,0.0005086714872324787,0.0005535458186246718
16,ibh719i8q_flt.fits,2012-01-17T03:26:10.000,2455943.6431712965,100.651947,0.0,G141,0.9987833815874138,1.000194820924449,0.9994286901944246,0.9993996532187543,1.000447070691734,1.000678205913571,0.9997347055849087,0.9998533658323092,1.0003834067853232,0.9998494371746982,0.0005390800256376291,0.00045540860991131717,0.00043939112204831554,0.0004371593286744486,0.00043209134903489686,0.0004676482382406328,0.00045875813740290554,0.00047545540159907643,0.0005086743073281892,0.0005530549464125114
17,ibh719izq_flt.fits,2012-01-17T03:28:09.000,2455943.6445486112,100.651947,0.0,G141,1.0008419799833488,1.0003143398376069,0.9987962155108103,0.9997331708504593,0.9993089225849052,1.0005161705899022,0.9992669537051085,1.0006192472242188,0.9995328070271959,1.0011670423967365,0.0005329692293713844,0.00045576013707922567,0.0004398030691767183,0.0004367037855496816,0.0004316168250749259,0.0004674754773770521,0.000458916111183886,0.0004755313194293451,0.0005084532735406678,0.0005549430150431073
18,ibh719h7q_flt.fits,2012-01-17T03:30:08.000,2455943.645925926,100.651947,0.0,G141,0.999349248499445,1.0005001387122914,0.9991630556349054,0.998857800200435,0.9980523701508373,1.0020377557438522,1.0002975168373829,0.9992702354408797,1.000537005361954,1.000987002566951,0.0005383182176058103,0.0004545571255936319,0.0004387743354187583,0.0004368468101932755,0.0004317067234819966,0.00046741870735036794,0.00045921034769252596,0.00047583392446925933,0.0005083488636063499,0.0005549739699020688
