Time,ymodel,ramp_model
2455954.201593351,0.9841466089194075,0.9809512586450104
2455954.202970666,0.9915671314642092,0.9883579477904955
2455954.2043479807,0.9944621370398398,0.9912538736441369
2455954.2057252955,0.9962346843868093,0.9930310109745545
2455954.2071026103,0.9974291434074322,0.9942319498996874
2455954.208479925,0.9982802070539437,0.9950906155627668
2455954.20985724,0.9989122771496951,0.9957310029402425
2455954.2112345546,0.9993976324966994,0.996225154594959
2455954.2126118694,0.9997807264294326,0.9966173786547813
2455954.2139891842,1.000090100387465,0.9969361233738471
2455954.215366499,1.000344751721967,0.9972003240996065
2455954.216743814,1.000557731760734,0.9974229895713235
2455954.2181211286,1.0007382644781955,0.9976133136665845
2455954.2194984434,1.0008930371227356,0.9977779618137754
2455954.220875758,1.0010270102026158,0.997921878334219
2455954.222253073,1.001143939762239,0.9980488070144257
2455954.223630388,1.0012467226414759,0.9981616352392715
2455954.2250077026,1.0013376300435217,0.9982626267981338
2455954.2263850174,1.0014184689612367,0.9983535827848073
2455954.227762332,1.0014906959807937,0.9984359550300071
2455954.229139647,1.0015554990033866,0.9985109275565262
2455954.2305169622,1.0016138569601574,0.9985794761028575
2455954.231894277,1.001666584040813,0.9986424121934451
2455954.268132703,0.9928238139224007,0.9900968192427447
2455954.2695100177,0.9969879032441004,0.9942597972075218
2455954.2708873325,0.998392533036143,0.9956709243767784
2455954.2722646473,0.9991588439400165,0.9964454954098217
2455954.273641962,0.9996493026860876,0.996944976630678
2455954.275019277,0.9999912330956556,0.9972963401620545
2455954.2763965917,1.0002439331080628,0.9975587201392853
2455954.2777739065,1.0004390727546755,0.997763699129062
2455954.2791512213,1.000595031584788,0.9979296059318777
2455954.280528536,1.0007231218399366,0.9980677215549449
2455954.281905851,1.0008306360719896,0.9981853184090365
2455954.2832831657,1.0009224634800051,0.9982872721817263
2455954.2846604805,1.00100199720986,0.9983769666332375
2455954.2860377952,1.0010716662793875,0.9984568240546842
2455954.28741511,1.001133258762533,0.9985286275614708
2455954.288792425,1.0011881243261975,0.9985937230720979
2455954.2901697396,1.001237304756943,0.9986531494752784
2455954.2915470544,1.001281620282066,0.9987077247131654
2455954.292924369,1.0013217280543756,0.9987581041049215
2455954.294301684,1.0013581626905654,0.9988048207732757
2455954.2956789993,1.0013913649910786,0.9988483142886141
2455954.297056314,1.0014217026431185,0.9988889513007386
2455954.298433629,1.0014494855671243,0.99892704086395
2455954.2998109437,1.0014749773237999,0.9989628457984367
2455954.3011882585,1.001498403851802,0.9989965914072448
2455954.3346720547,0.9915459798653504,0.9904861925583105
2455954.3360493695,0.995649951799757,0.994596112921177
2455954.3374266843,0.9970125705190971,0.9959676385938296
2455954.338803999,0.9977466248449027,0.9967112806271593
2455954.340181314,0.9982111659415103,0.9971857017577435
2455954.3415586287,0.9985315906406131,0.9975161629057453
2455954.3429359435,0.998766011387844,0.9977607135363572
2455954.3443132583,0.9989453292220968,0.9979502212278536
2455954.345690573,0.9990874020713405,0.9981025245882709
2455954.347067888,0.9992031737744372,0.998228555622022
2455954.3484452027,0.9992996670612703,0.998335329462889
2455954.3498225175,0.999381567069819,0.9984275261758996
2455954.3511998323,0.9994521082825597,0.9985083767349034
2455954.352577147,0.9995135934116858,0.9985801813479274
2455954.353954462,0.99956770797174,0.998644623690939
2455954.3553317767,0.9996157169584198,0.998702967375028
2455954.3567090915,0.9996585912771775,0.9987561822390479
2455954.3580864063,0.9996970911217631,0.9988050276384935
2455954.359463721,0.9997318222951991,0.9988501087058647
2455954.3608410363,0.9997632751322887,0.9988919152347463
2455954.362218351,0.9997918519214667,0.9989308490580114
2455954.363595666,0.9998178867438039,0.9989672438864351
2455954.3649729807,0.9998416599395906,0.9990013797455394
2455954.3663502955,0.9998634089547054,0.9990334938136805
2455954.3677276103,0.9998833365645325,0.9990637886369983
2455954.4011998326,0.9911032002075981,0.9905410501254089
2455954.4025771474,0.9952023852053817,0.9946482506611
2455954.403954462,0.9965618001157264,0.9960172635619619
2455954.405331777,0.9972931414833125,0.9967585680487967
2455954.4067090917,0.9977552579709328,0.9972308045833952
2455954.4080864065,0.9980734667789566,0.9975592174051376
2455954.4094637213,0.9983123465023369,0.9978018428072003
2455954.410841036,0.9985531926819563,0.9979895375239617
2455954.412218351,0.9987870552660376,0.9981401309535411
2455954.4135956657,0.999012055657575,0.99826454709974
2455954.4149729805,0.999228413653012,0.9983697940334073
2455954.4163502953,0.9994358759880728,0.998460545512098
2455954.41772761,0.9996335331417371,0.9985400268294017
2455954.419104925,0.9998198392970373,0.9986105330458521
2455954.4204822397,0.9999925620857059,0.9986737431502912
2455954.4218595545,1.0001485435242143,0.9987309164696324
2455954.4232368693,1.0002829856448137,0.998783018914687
2455954.424614184,1.0003867239305126,0.998830806230035
2455954.425991499,1.0004337656563627,0.9988748802213142
2455954.4273688137,1.0004642736803264,0.9989157275972551
2455954.4287461285,1.0004919489049537,0.9989537473786262
2455954.4301234437,1.0005171229982412,0.9989892706422502
2455954.4315007585,1.0005400740277741,0.9990225749490683
2455954.4328780733,1.0005610373372722,0.9990538952225917
2455954.434255388,1.000580213726223,0.999083431900034
