,file name,Time (UTC),Time,Exp Time,orbit,Filter,15.000um Flux,25.500um Flux,36.500um Flux,47.500um Flux,58.500um Flux,69.000um Flux,79.500um Flux,90.500um Flux,101.500um Flux,112.500um Flux,15.000um Error,25.500um Error,36.500um Error,47.500um Error,58.500um Error,69.000um Error,79.500um Error,90.500um Error,101.500um Error,112.500um Error
0,ibh719gmq_flt.fits,2012-01-17T02:54:26.000,2455943.6211342593,100.651947,0.0,G141,0.9830835671971608,0.9813334972058803,0.9863553712902563,0.9864505939002778,0.9890466102380888,0.9897894655738746,0.9867998219899445,0.9859132089500028,0.987472925419888,0.985645982243123,0.0008134474509503502,0.0007797342257077426,0.0007489021151587777,0.0007549602999116774,0.0007442289748747096,0.0008139177606324183,0.0007823323656385294,0.0008140430121181266,0.0008467391375111627,0.0008931352631712633
1,ibh719gnq_flt.fits,2012-01-17T02:56:25.000,2455943.622511574,100.651947,0.0,G141,0.9914394561333018,0.9886627213714038,0.9911723717077806,0.9911657812671851,0.992241314747197,0.9927357816447399,0.9929635675860395,0.9910391297126849,0.9903848463932069,0.9905487940410517,0.0008176649497212892,0.0007783580157613701,0.0007504578313103971,0.0007577533774668251,0.0007461363323065451,0.0008153181240001535,0.0007837999883305032,0.0008158103556710388,0.0008481750596444725,0.0008944284796472949
2,ibh719goq_flt.fits,2012-01-17T02:58:24.000,2455943.623888889,100.651947,0.0,G141,0.9934428293919668,0.9923609285939176,0.9950884769524989,0.9949155496524892,0.9954683560367986,0.996205623205786,0.9957711232432909,0.9937581930910911,0.9955178509267026,0.992670602372712,0.0008139301420790544,0.000777290697707176,0.0007521545048750322,0.0007597443349622594,0.0007465960097597736,0.0008154298782861491,0.0007847409518348994,0.0008175064451798467,0.0008497498535146634,0.0008953059296025726
3,ibh719gpq_flt.fits,2012-01-17T03:00:23.000,2455943.6252662037,100.651947,0.0,G141,0.9954628282196188,0.993084324274238,0.9953795232226055,0.9946181107615786,0.9960180943537741,0.9961733724916355,0.9965841821396826,0.9951348227250687,0.9961224269505052,0.9947505797054867,0.0008178994980164525,0.0007801376557500853,0.0007517849259764999,0.0007587064935091964,0.0007468713571642641,0.0008161827379435665,0.0007849564496566099,0.000817369080929794,0.0008499226418573388,0.0008961501244341374
4,ibh719gqq_flt.fits,2012-01-17T03:02:22.000,2455943.6266435185,100.651947,0.0,G141,0.9954484409061439,0.9966639524649754,0.9957273373037084,0.9951441668299412,0.9960988956931079,0.9976682235384895,0.997515356544684,0.9969597465447644,0.9979104019618953,0.9968503407067026,0.0008204645353124439,0.0007807473504907747,0.000752078174894294,0.0007588046649657721,0.0007467785439136655,0.0008160646831650483,0.000785110841942151,0.0008177327643451961,0.0008504599304525132,0.0008963663181408846
5,ibh719grq_flt.fits,2012-01-17T03:04:21.000,2455943.6280208332,100.651947,0.0,G141,0.9973179335772341,0.996980362013185,0.9976616859809965,0.997849651781723,0.9971574202557942,0.997514697283777,0.9969100487776684,0.9982615124383059,0.9963419624648566,0.9974766160132619,0.0008208389265565325,0.0007807622071664153,0.0007531270733516784,0.0007599161707689991,0.0007473401048243214,0.00081642189987045,0.0007853044890764551,0.0008177630666288713,0.0008503895889034063,0.0008965620965346447
6,ibh719gsq_flt.fits,2012-01-17T03:06:20.000,2455943.629398148,100.651947,0.0,G141,0.9952882075208991,0.9959123212292984,0.9980775995225533,0.9970256089803715,0.998252494187356,0.9995677040625394,0.9982814073462299,0.9970804741179937,0.9972221008373415,0.9979694726269219,0.0008189187210986945,0.000779294641629121,0.0007520091499624605,0.0007595234070371527,0.000747644536347667,0.0008169433847872507,0.0007854032686759378,0.0008176926675381097,0.0008508268727044834,0.0008973742302652459
7,ibh719gtq_flt.fits,2012-01-17T03:08:19.000,2455943.630775463,100.651947,0.0,G141,0.9981121156457088,0.9965050489962269,0.9971411936072849,0.9979496395746306,0.9987048265375927,0.9993807830323295,0.9986040926477682,0.9986394811283598,0.9981761370948008,0.99915740401925,0.0008185031722266767,0.0007839606868675041,0.0007527246074989365,0.0007585164268091453,0.0007474034089877747,0.0008173003754913436,0.0007854920022919164,0.0008174040738625715,0.0008505399538091984,0.0008973030758061138
8,ibh719guq_flt.fits,2012-01-17T03:10:18.000,2455943.6321527776,100.651947,0.0,G141,0.9975988496012383,0.9981570109686279,0.9990639571265106,0.9990005600879804,0.9973521068714709,0.9989435128161049,0.9980595545378724,0.9974199580839255,0.9979843620186473,0.9985970785322587,0.0008207718536099987,0.0007814520701692987,0.0007527655817453041,0.0007593223835712816,0.0007470156424969515,0.0008165209218256769,0.0007856136565288787,0.0008183422194103075,0.0008510275493463176,0.0008969139260744952
9,ibh719gvq_flt.fits,2012-01-17T03:12:17.000,2455943.6335300924,100.651947,0.0,G141,0.9987123158636597,0.9976592710666324,0.9986500626411452,0.9981581360178885,0.998448489727628,0.9996913969415983,0.9987096052351088,0.999098505976754,0.9969375060720077,0.9995458606708728,0.0008197122353028897,0.000780104484955157,0.000752642626310161,0.0007597923273984705,0.0007476322928802195,0.0008168036629011854,0.0007855326551241454,0.0008180088670847644,0.000850641106846086,0.0008972478310983486
