,file name,Time (UTC),Time,Exp Time,orbit,Filter,15.000um Flux,25.500um Flux,36.500um Flux,47.500um Flux,58.500um Flux,69.000um Flux,79.500um Flux,90.500um Flux,101.500um Flux,112.500um Flux,15.000um Error,25.500um Error,36.500um Error,47.500um Error,58.500um Error,69.000um Error,79.500um Error,90.500um Error,101.500um Error,112.500um Error
0,ibh717gjq_flt.fits,2012-01-23T21:46:18.000,2455950.407152778,100.651947,0.0,G141,0.9920043119198351,0.9927435285245152,0.9921685697609892,0.9900662135427117,0.98960073460918,0.9901070577764136,0.9900902923697712,0.9910461406153815,0.9907976406753369,0.9926525544543692,0.0008003079261690573,0.0007980743379050208,0.0007539416135612357,0.0007532962759646965,0.0007428854715049139,0.0008196728486544395,0.0007864013873681916,0.0007896009627628313,0.0008124025513029627,0.0008514246699438659
1,ibh717gkq_flt.fits,2012-01-23T21:48:17.000,2455950.408530093,100.651947,0.0,G141,0.9964251356338102,0.9980770748798847,0.9971279791353688,0.9970553987112215,0.9963655615185336,0.9958344225016251,0.9959955003981631,0.9971441727945562,0.9943159656427359,0.9977370704085748,0.0008013689396259422,0.0007989640116503119,0.0007553500147768956,0.0007552149953868168,0.0007449382442518927,0.000821970704588743,0.0007885265031966565,0.0007917233943942855,0.0008146200912447493,0.0008531777731626746
2,ibh717glq_flt.fits,2012-01-23T21:50:16.000,2455950.4099074076,100.651947,0.0,G141,1.0004187026077365,0.9998026426703936,0.9981741065193576,0.9991520497949289,0.9975773483519447,0.9982568168015972,0.9974775444521284,0.9978487481812328,0.997986495279837,0.995524055611753,0.0008042183489412946,0.0008017423823561626,0.0007558837201926008,0.0007547135516458748,0.0007446344598741698,0.0008220132705058152,0.0007890455205927078,0.0007922227543435836,0.0008143563307020216,0.0008516916037994087
3,ibh717gmq_flt.fits,2012-01-23T21:52:15.000,2455950.4112847224,100.651947,0.0,G141,0.9993576083614605,0.9994338824133382,0.9984690220464892,1.0004075666783527,1.0000580632909752,0.99790323417372,0.9989297452269174,0.9986568994759508,0.9989394245126282,0.9995179305728146,0.0008034060642800227,0.0008003275830354049,0.0007558140411360592,0.0007555246081983368,0.0007457038679267602,0.0008228238602944949,0.0007890274398830328,0.00079199869518882,0.0008149008963542183,0.0008533387341083681
4,ibh717gnq_flt.fits,2012-01-23T21:54:14.000,2455950.412662037,100.651947,0.0,G141,1.0014370723480148,1.0001675070882345,1.0011661273221402,1.000549125429175,0.9999419367090246,0.9994868234672183,1.0004663494586015,1.0000745175905221,1.000452866959144,1.0002192461444133,0.0008034236402089281,0.0008010765279404124,0.0007567304186379713,0.000756099199215828,0.0007456536989614612,0.0008228214167403078,0.0007893860191480735,0.0007925374249016683,0.000815213029052892,0.0008534434681633597
5,ibh717goq_flt.fits,2012-01-23T21:56:13.000,2455950.414039352,100.651947,0.0,G141,0.9992237414935103,1.001931582254385,1.0015451433325446,1.0014065287014575,1.0006199233407629,1.0018684873267056,1.0017863049075417,1.0013740244677598,0.9999897872379165,1.0001889029211222,0.0008039939781904827,0.0008003115489776629,0.0007566225860834506,0.0007563542683138812,0.0007455482010112801,0.0008226109404520453,0.0007900057661277938,0.0007937717922017449,0.0008158478936300434,0.0008531480339172675
6,ibh717gpq_flt.fits,2012-01-23T21:58:12.000,2455950.415416667,100.651947,0.0,G141,1.0017367302318494,1.0017590072964866,1.0004408257541664,1.0017367986735106,1.0002284997593587,1.001138931729816,0.9999505361797283,1.0021866389777816,1.0017265040747791,1.0007010912671477,0.0008066842997923637,0.0007991390029288265,0.0007560870560491776,0.000756367192050971,0.0007457743294512126,0.0008227879821693745,0.0007899715328672896,0.0007935303766163813,0.0008156941318763747,0.0008530541993262611
7,ibh717gqq_flt.fits,2012-01-23T22:00:11.000,2455950.4167939816,100.651947,0.0,G141,1.0025872589452118,1.002787315582943,1.0011771287986062,1.0014698641904514,1.0013783354718475,1.0024382790324986,1.001514958063349,1.0019003962576887,1.0000102127620834,1.001275680324968,0.0008025054928722606,0.0007989445411151642,0.0007560745786617817,0.000756409631148075,0.0007463261224843731,0.0008235822398889928,0.000790172710980346,0.0007932918058329224,0.0008155956341436596,0.0008533533868576234
8,ibh717grq_flt.fits,2012-01-23T22:02:10.000,2455950.4181712964,100.651947,0.0,G141,1.0015271435328479,1.0035440961136473,1.000777654982452,1.001379845780924,1.0016175691035292,1.0024241554585436,1.001911388433205,1.000962254137611,1.0007666922210596,1.0012115937781843,0.0008067595734845811,0.0008023970376899185,0.0007567684433048096,0.0007561793191651273,0.000746230236692741,0.0008238526431603162,0.0007905988762055399,0.0007940170520646522,0.0008162075773783955,0.0008534816720059473
9,ibh717gsq_flt.fits,2012-01-23T22:04:09.000,2455950.419548611,100.651947,0.0,G141,1.0016722612453681,1.0032741513930112,1.000099903586096,1.0015611362250114,1.0007085214715625,1.0008371173471182,1.002451506624876,0.999925482409478,1.0019655618790555,1.001403518098284,0.0008055005245101108,0.0008010516919281641,0.0007561336200531581,0.0007555760910789021,0.0007456401038574829,0.0008229920357087885,0.0007894215165203284,0.0007926277355853411,0.0008155534013473252,0.0008540707041525405
