Orbital Phase,Modified Flux
0.37911660148438386,0.9986303219831464
0.38002935418171546,1.0010757833544592
0.38094210687904706,1.0005714715407639
0.38185485957637866,1.0010977058078174
0.38276761227393763,1.000083057696971
0.3836803649712692,1.0012522559068056
0.3845931176686008,0.9986890474078371
0.3855058703659324,1.0011158559265687
0.3864186230634914,1.0002773948147206
0.387331375760823,1.0011294999408424
0.3882441284581546,1.0012945657551282
0.3891568811554862,1.0013034455935637
0.3900696338528178,0.9997212233241248
0.39098238685892284,0.9996224003802965
0.39189513955625443,1.0000495649999976
0.39280789225358603,1.0020167670064388
0.39372064495091763,1.0021182366490968
0.3946333976484766,1.0034653211426205
0.3955461503458082,1.0000629148068085
0.3964589030431398,1.0008540112664377
0.3973716557404714,1.0004326477767562
0.398284408437803,1.0017638511185993
0.39919716113536197,1.0013986445025462
0.4213946933950865,0.9996252343177524
0.4223074460926455,1.000916535238997
0.4232201987899771,1.001648567777168
0.4241329514873087,1.0009667956366886
0.42504570418464027,1.0005212508233179
0.42595845688197187,1.001465876803015
0.42687120957953084,1.0013530447632621
0.42778396227686244,1.0014884209180404
0.42869671497419404,1.0013770423873247
0.42960946767152564,1.0008375090999915
0.4305222206776307,1.0004717975090875
0.4314349733749623,1.0008604212465921
0.4323477260722939,1.0011809899858923
0.4332604787696255,1.0009582074908174
0.4341732314669571,1.0019840759944143
0.43508598416451605,1.000810957868063
0.43599873686184765,1.0009450858394953
0.43691148955917924,1.000739317013514
0.43782424225651084,1.002041953019327
0.43873699495384244,1.0026912670869677
0.4396497476514014,1.0035594288150576
0.440562500348733,1.0006832215752932
0.4414752530460646,0.9997574171452864
0.4423880057433962,1.0038949398156831
0.4433007584407278,0.9999785470794742
0.4654906205514635,1.0030425003668666
0.4664033732487951,1.0027405168434582
0.4673161259461267,0.9998311288195414
0.4682288786436857,0.9994845262061369
0.4691416313410173,1.0003578210076343
0.47005438403834887,1.0001883863215297
0.47096713673568047,0.9990742565047408
0.47187988943301207,1.0026514117519811
0.47279264213057104,1.0004557971527022
0.4737053951364487,1.0000281504828819
0.4746181478337803,1.0009530602982286
0.4755309005313393,0.9999923780625218
0.4764436532286709,1.0000183266254448
0.4773564059260025,1.0008562711281428
0.4782691586233341,1.0005620162689812
0.4791819113206657,1.0004919361054465
0.48009466401822465,1.0005731841185077
0.48100741671555625,0.9980088897951197
0.48192016941288784,1.0007755192186416
0.48283292211021944,1.0004211279590831
0.48374567480755104,1.0010938206583395
0.48465842750511,1.0002647258867037
0.4855711802024416,0.9992173709133495
0.4864839328997732,1.000817126889145
0.4873966855971048,0.9992612598037617
0.5095635372599645,0.9994477007198572
0.5104762899575235,0.9996960268262444
0.5113890426548551,0.9998775656045632
0.5123017953521867,1.0002455705942659
0.5132145480495183,1.0011207351589504
0.5141273007468499,1.0000309960740197
0.5150400534444088,1.0001422383189877
0.5159528061417404,1.0004143119978777
0.516865558839072,1.0004574543675242
0.5177783115364036,1.0011317566244677
0.5186910642337352,0.9997164272033369
0.5196038169312942,1.000663540077693
0.5205165696286258,1.0005672159162897
0.5214293223259574,0.9991115151643041
0.522342075023289,1.0008501166968768
0.523254827720848,0.9993434966229126
0.5241675804181796,0.9998300051805765
0.5250803331155112,0.9980087737902693
0.5259930861213888,1.000226556383152
0.5269058388189478,0.9995523598949685
0.5278185915162794,0.9982146645344585
0.528731344213611,0.9990342934819626
0.5296440969109426,0.9996221878027476
0.5305568496082742,1.0008167912045356
0.5314696023058332,0.9999641709536212
