Orbital Phase,Modified Flux
0.38439037481680316,1.0004592467026467
0.38530312751413476,1.0013996155866711
0.38621588021146636,1.000386226365591
0.3871286329090253,1.0009815519473884
0.3880413856063569,1.0013862166455638
0.3889541383036885,1.0015135522054652
0.3898668910010201,0.9988706077095145
0.3907796436983517,1.0008906329002472
0.3916923963959107,1.0000522432206456
0.3926051490932423,1.0014346267178809
0.3935179017905739,1.0010220818594462
0.3944306544879055,1.0007315182690548
0.3953434071852371,1.0000321436008117
0.39625615988279606,1.001338521619271
0.39716891258012765,1.0012055497758574
0.39808166527745925,1.0010976582377642
0.39899441797479085,1.0006747765901094
0.39990717067212245,1.0016793156904815
0.4008199233696814,0.9999225206102182
0.401732676067013,1.0009646257284126
0.4026454287643446,1.0021059495104503
0.4035581814616762,1.0021388176955084
0.4044709341592352,1.000539030753255
0.42676817897631736,1.000836197158435
0.42768093167364896,1.0002920086588922
0.42859368437120793,1.0007070817623283
0.4295064373770856,1.001224563050864
0.4304191900744172,1.0016838782271424
0.4313319427717488,1.0002880664461369
0.43224469546930777,0.9999656316437071
0.43315744816663937,1.0001442456646066
0.43407020086397097,0.9996668753586921
0.43498295356130257,1.000494275853622
0.43589570625863416,1.0014873927056085
0.43680845895619314,1.0007967609373039
0.43772121165352473,1.0013760814421353
0.43863396435085633,0.9998501151503127
0.43954671704818793,1.0008761502924168
0.4404594697455195,1.0011982201878422
0.4413722224430785,1.0018871601954356
0.4422849751404101,1.0017106358748518
0.4431977278377417,1.0016919356332485
0.4441104805350733,1.0013926885547875
0.4450232332324049,1.0015605514660078
0.44593598592996386,1.000466797093172
0.44684873862729546,1.000974773010281
0.44776149132462706,0.9996025090579417
0.44867424402195866,1.0018092138651369
0.47085643598347815,1.0003964516130357
0.47176918868080975,0.9999517607212733
0.47268194137814135,0.9987180576776821
0.47359469407547294,0.9998026107333492
0.4745074467730319,0.9986420328194491
0.4754201997789096,1.000181474502718
0.4763329524762412,0.9996667830568288
0.4772457051735728,1.0007575254669554
0.47815845787113176,1.000225538860232
0.47907121056846336,0.999115654978914
0.47998396326579496,1.0009702667432994
0.48089671596312655,0.999649598022118
0.48180946866045815,1.0019845361712165
0.4827222213580171,0.9992964589091792
0.4836349740553487,0.9995669777274439
0.4845477267526803,0.9995458187038592
0.4854604794500119,0.9997310529315463
0.4863732321473435,0.9995554853030316
0.4872859848449025,1.001058169228485
0.4881987375422341,0.998754453574408
0.4891114902395657,1.000038944841508
0.4900242429368973,1.0012801721915912
0.4909369956342289,1.001304599322575
0.49184974833178785,1.0001252870766297
0.49276250102911945,1.0007755076878642
0.5149216825427629,1.0012346145975524
0.5158344352400945,0.9999844087526082
0.5167471879374261,1.0000683223665934
0.5176599406349851,0.9996345314934042
0.5185726933323167,1.0000253390803069
0.5194854460296483,0.9992080979999528
0.5203981987269799,1.0006505275604796
0.5213109514243115,1.0001473321394485
0.5222237041218705,0.9992352577883268
0.5231364568192021,0.9999430812003726
0.5240492095165337,1.0001371987413437
0.5249619622138653,1.0011780295546309
0.5258747149111969,0.9981452258362654
0.5267874676087558,0.9997635104418213
0.5277002203060874,0.9987929089202793
0.528612973003419,1.0007816625403352
0.5295257257007506,1.0011369368264484
0.5304384787068557,1.0003794024980555
0.5313512314041873,0.999841401218325
0.5322639841015189,1.0017064692121225
0.5331767367988505,1.0019451337219643
0.5340894894964094,1.001394388691304
0.535002242193741,0.9982049693302273
0.5359149948910726,1.0014243217097816
0.5368277475884042,1.0002599244249812
