Optimal Values,Estimated Covariance
0.1393287357964002,0.005641083108767156
1.001175375497396,0.0014400474053235144
0.006914272167065971,0.016387036877242484
479.10610444862334,398.3918868757359
407.26407269639753,581.5332257397832
199.99999998,0.0
199.99999998,0.0
