Time,ymodel,ramp_model
2455943.6261120955,0.9863089787961001,0.985803303576935
2455943.6274894103,0.9925167333168498,0.9920047086757285
2455943.628866725,0.9949746786775732,0.9944582114566904
2455943.63024404,0.9963946013849454,0.9958742180442679
2455943.6316213547,0.9972932305070972,0.9967691959235065
2455943.6329986695,0.9978955125798015,0.997367977702479
2455943.6343759843,0.9983190987243676,0.9977881547677196
2455943.635753299,0.9986299570044711,0.998095661598537
2455943.637130614,0.9988667433300955,0.9983291343785651
2455943.6385079287,0.999052953996296,0.9985120573907336
2455943.6398852435,0.9992033718250657,0.9986592058904032
2455943.6412625583,0.9993276174663567,0.9987801956000211
2455943.642639873,0.9994321626980038,0.9988814949821061
2455943.6440171883,0.9995215013071509,0.9989675955209594
2455943.645394503,0.9995988471475119,0.9990417094267237
2455943.646771818,0.9996665614020717,0.9991061966725281
2455943.6481491327,0.9997264206389661,0.9991628329171708
2455943.6495264475,0.9997797897642222,0.9992129823680526
2455943.6509037623,0.9998277364902692,0.9992577121909952
2455943.652281077,0.9998711090738688,0.9992978702083433
2455943.653658392,0.9999105904128642,0.9993341389680276
2455943.6550357067,0.9999467365619611,0.9993670742396568
2455943.6564130215,0.9999800047408376,0.9993971330083256
2455943.689908392,0.9977593157829973,0.9971003353040098
2455943.6912857066,1.0005265605689528,0.9998625610818587
2455943.6926630214,1.0008963275526905,1.0002288901580554
2455943.694040336,1.000999578749038,1.000328879681784
2455943.695417651,1.0010324529894683,1.0003585389904113
2455943.696794966,1.0010401798618764,1.000363067751581
2455943.6981722806,1.0010377176959975,1.0003574143700054
2455943.6995495954,1.001031003861161,1.0003475122585472
2455943.70092691,1.0010226680826264,1.0003359893792168
2455943.702304225,1.0010139425130302,1.0003240770510111
2455943.70368154,1.001005409604514,1.0003123573254564
2455943.705058855,1.0009973325157249,1.000301093178476
2455943.70643617,1.000989813747883,1.0002903870342275
2455943.7078134846,1.000982875294,1.0002802608649417
2455943.7091907994,1.000976500171674,1.0002706976946387
2455943.710568114,1.0009706541079488,1.0002616632692467
2455943.711945429,1.0009652967579246,1.0002531172675084
2455943.713322744,1.000960387344295,1.000245018936584
2455943.7147000586,1.0009558873225846,1.0002373297553813
2455943.7160773734,1.0009517614773364,1.0002300145299186
2455943.717454688,1.0009479782104047,1.0002230416813545
2455943.718832003,1.000944509432496,1.0002163831375501
2455943.7202093177,1.0009413302777137,1.0002100140477679
2455943.7215866325,1.000938418756161,1.0002039124354758
2455943.7229639473,1.0009357554025657,1.000198058847187
2455943.7564477436,0.9978314162322375,0.9971003359169687
2455943.7578250584,1.0004951804424511,0.9998625612007653
2455943.759202373,1.0007415626831657,1.000228890204101
2455943.760579688,1.0007086004559922,1.0003288797036225
2455943.761957003,1.0005976007947224,1.0003585390017362
2455943.7633343176,1.0004583034322991,1.0003630677577358
2455943.7647116324,1.0003100522177897,1.0003574143734395
2455943.766088947,1.0001634632019871,1.0003475122604935
2455943.767466262,1.0000266812201042,1.000335989380331
2455943.7688435772,0.9999084044829998,1.0003240770476376
2455943.770220892,0.9998226042819854,1.0003123573258288
2455943.771598207,0.9998023540813061,1.0003010931786929
2455943.7729755216,0.9997948437972319,1.0002903870343545
2455943.7743528364,0.9997879131343915,1.0002802608650159
2455943.775730151,0.9997815451306413,1.000270697694682
2455943.777107466,0.9997757055539294,1.0002616632692722
2455943.778484781,0.9997703541075134,1.000253117267524
2455943.7798620956,0.9997654500627612,1.0002450189365926
2455943.7812394104,0.999760954921211,1.0002373297553864
2455943.782616725,0.9997568335094436,1.0002300145299217
2455943.78399404,0.9997530542670331,1.0002230416813562
2455943.785371355,0.9997495891382178,1.0002163831375508
2455943.7867486696,0.9997464132867865,1.0002100140477685
2455943.7881259844,0.9997435047490917,1.000203912435476
2455943.789503299,0.9997408440830998,1.0001980588471875
2455943.8229523734,0.9967217760561192,0.9971003377687325
2455943.824329688,0.9994861402919033,0.9998625615598912
2455943.825707003,0.9998555214884014,1.0002288903431398
2455943.827084318,0.9999586642354976,1.0003288797695555
2455943.8284616326,0.9999915032648314,1.0003585390359244
2455943.8298389474,0.9999992210977285,1.0003630677763147
2455943.831216262,0.9999967604975287,1.0003574143838045
2455943.832593577,0.9999900526545579,1.0003475122663674
2455943.833970892,0.9999817245571703,1.0003359893836938
2455943.8353482066,0.9999730070755274,1.0003240770535926
2455943.8367255214,0.9999644820582668,1.0003123573308472
2455943.838102836,0.9999564123842257,1.0003010931830643
2455943.839480151,0.9999489004508099,1.000290387038258
2455943.8408574658,0.9999419682280661,1.0002802608685668
2455943.8422347805,0.9999355987511965,1.0002706976979556
2455943.8436120953,0.9999297577828486,1.0002616632723191
2455943.84498941,0.9999244050200569,1.0002531172703812
2455943.846366725,0.9999196683374337,1.0002450189392864
2455943.84774404,0.9999743332573016,1.0002373297554024
2455943.849121355,1.0000711700878018,1.000230014529931
2455943.85049867,1.0001905896034415,1.000223041681362
2455943.8518759846,1.0003239102189432,1.0002163831375541
2455943.8532532994,1.000465123136677,1.0002100140477708
2455943.854630614,1.0006093245615941,1.0002039124354773
2455943.856007929,1.000752059561546,1.0001980588471882
