Time,ymodel,ramp_model
2455954.201593351,0.9905860735330757,0.9903607785249335
2455954.202970666,0.9955240521459069,0.9952928178059122
2455954.2043479807,0.997184106403658,0.9969476622343567
2455954.2057252955,0.9980840943475116,0.9978426082312272
2455954.2071026103,0.9986172293930474,0.9983707832032842
2455954.208479925,0.9989531414192767,0.9987017796707177
2455954.20985724,0.9991776041756143,0.998921352247542
2455954.2112345546,0.9993364572511221,0.9990753301624099
2455954.2126118694,0.9994550537319014,0.9991890607062097
2455954.2139891842,0.9995478079070873,0.999276954846406
2455954.215366499,0.9996231481637717,0.9993474390204824
2455954.216743814,0.9996861660500181,0.9994056036002863
2455954.2181211286,0.9997400587627469,0.9994546450469922
2455954.2194984434,0.9997869246157818,0.9994966612013013
2455954.220875758,0.9998282069046379,0.9995330950328831
2455954.222253073,0.9998649449516431,0.9995649856333021
2455954.223630388,0.9998979186239215,0.9995931126978995
2455954.2250077026,0.9999277334759862,0.9996180816482947
2455954.2263850174,0.9999548724404326,0.9996403753110387
2455954.227762332,0.9999797283926984,0.9996603864749385
2455954.229139647,1.0000026255611119,0.9996784392963445
2455954.2305169622,1.0000238342649417,0.9996948040321915
2455954.231894277,1.0000435814816193,0.9997097076122742
2455954.268132703,0.9959563194544345,0.9954970774503787
2455954.2695100177,0.9990010035847392,0.9985355268371982
2455954.2708873325,0.9995752739781424,0.9991046961039518
2455954.2722646473,0.9998362263510983,0.9993606908614084
2455954.273641962,0.9999800996690051,0.9994996603374099
2455954.275019277,1.0000685787176464,0.9995832610815082
2455954.2763965917,1.0001278986428346,0.9996377161847353
2455954.2777739065,1.0001707557829007,0.999675716124301
2455954.2791512213,1.0002038107071187,0.9997039183794066
2455954.280528536,1.0002307406312916,0.9997259984524323
2455954.281905851,1.0002536509189914,0.9997440607232001
2455954.2832831657,1.000273786516394,0.9997593495559258
2455954.2846604805,1.0002919092143125,0.9997726263843844
2455954.2860377952,1.0003085035814738,0.9997843755562426
2455954.28741511,1.0003238914717285,0.9997949187755057
2455954.288792425,1.000338296603245,0.9998044796584598
2455954.2901697396,1.0003518815366788,0.9998132206924821
2455954.2915470544,1.000364769223276,0.9998212647739169
2455954.292924369,1.0003770558477334,0.9998287080448524
2455954.294301684,1.0003888187031775,0.9998356277643935
2455954.2956789993,1.000400121193603,0.9998420873069459
2455954.297056314,1.0004110161190285,0.999848139453137
2455954.298433629,1.0004215479738219,0.9998538286761781
2455954.2998109437,1.0004317545644696,0.9998591927661852
2455954.3011882585,1.000441668233263,0.999864264051502
2455954.3346720547,0.9957550552059373,0.9957523223543266
2455954.3360493695,0.9987448270272007,0.9987372553036296
2455954.3374266843,0.9992858260564691,0.9992734169950132
2455954.338803999,0.9995251726353501,0.999507926254383
2455954.340181314,0.9996541145457738,0.9996320310157712
2455954.3415586287,0.9997316008347591,0.9997046803407994
2455954.3429359435,0.9997823420958469,0.9997505847847088
2455954.3443132583,0.9998181705784643,0.9997815765519217
2455954.345690573,0.9998452460833779,0.99980381540434
2455954.347067888,0.999866946930094,0.9998206796321457
2455954.3484452027,0.9998851932445116,0.9998340893410841
2455954.3498225175,0.9999011098966403,0.9998451693883564
2455954.3511998323,0.9999153768881676,0.9998545997663016
2455954.352577147,0.9999284202303954,0.9998628064858406
2455954.353954462,0.999940517888249,0.9998700675082504
2455954.3553317767,0.9999518593858437,0.9998765723570983
2455954.3567090915,0.999962579813932,0.9998824561232837
2455954.3580864063,0.999972779539332,0.9998878191741091
2455954.359463721,0.9999825358604959,0.9998927388086404
2455954.3608410363,0.9999919100825393,0.9998972763308062
2455954.362218351,1.0000009519329318,0.9999014814723112
2455954.363595666,1.000009702460968,0.9999053952811722
2455954.3649729807,1.0000181959747614,0.9999090520659848
2455954.3663502955,1.0000264614225998,0.9999124807754668
2455954.3677276103,1.000034523405755,0.9999157060112761
2455954.4011998326,0.9960303501948525,0.9957949706068562
2455954.4025771474,0.9990191898864759,0.9987782742462366
2455954.403954462,0.9995588296634501,0.9993129515892064
2455954.405331777,0.9997968496601508,0.9995460796335279
2455954.4067090917,0.9999245182896512,0.9996688822679581
2455954.4080864065,1.0000007839453058,0.9997402941308522
2455954.4094637213,1.0000541799498321,0.9997850166988436
2455954.410841036,1.0001261693966856,0.9998148761150554
2455954.412218351,1.0002071536495394,0.9998360278217476
2455954.4135956657,1.0002929787530441,0.99985184682612
2455954.4149729805,1.000381571483533,0.9998642505934889
2455954.4163502953,1.0004711590558495,0.9998743617592425
2455954.41772761,1.000559990377658,0.9998828583823646
2455954.419104925,1.0006462337195834,0.9998901647508689
2455954.4204822397,1.000727868329903,0.9998965572649453
2455954.4218595545,1.0008024881123294,0.9999022240171304
2455954.4232368693,1.0008668417856041,0.999907298775511
2455954.424614184,1.0009152020897671,0.9999118806769925
2455954.425991499,1.0009320245920417,0.999916045870683
2455954.4273688137,1.0009406769198372,0.9999198545800766
2455954.4287461285,1.0009490212036507,0.999923355524307
2455954.4301234437,1.0009570975709552,0.9999265887921814
2455954.4315007585,1.0009649394481266,0.99992958778302
2455954.4328780733,1.0009725749543321,0.9999323805865312
2455954.434255388,1.0009800278922762,0.999934990987196
